aaaa=2,吖吖
yjlm=2,演练
yjln=1,颜料
yjlo=1,阎罗
yjlq=1,烟柳
yjlr=2,言乱
yjls=1,炎龙
yjls=2,腰肌劳损
yjlu=1,沿路
yjlv=1,以假乱真
yjlv=2,冤家路窄
yjlw=1,眼泪
yjlw=2,盐类
yjlx=1,一家老小
yjly=1,言论
yjma=1,掩码
yjmb=1,烟民
yjmb=2,盐民
yjmc=1,眼毛
yjmc=2,颜貌
yjmd=1,掩埋
yjmd=2,燕麦
yjmi=1,严密
yjmk=1,言明
yjmk=2,严明
yjmm=1,颜面
yjmm=2,延绵
yjmo=1,淹没
yjmo=2,研磨
yjmo=3,炎魔
yjmo=4,眼膜
yjmp=1,湮灭
yjmu=1,眼目
yjmu=2,烟幕
yjmw=1,眼眉
yjmw=2,湮没
yjmz=1,眼眸
yjng=1,焉能
yjnm=1,延年
yjnn=1,验尿
yjnq=1,阉牛
yjnq=2,一将难求
yjnv=1,厌女
yjnv=2,艳女
yjnw=1,眼内
yjpb=1,赝品
yjpb=2,延聘
yjpc=1,眼泡
yjph=2,言旁
yjpi=1,眼皮
yjpj=1,严判
yjpj=2,验盘
yjpj=3,燕京啤酒
yjpm=1,岩片
yjpn=1,验票
yjqi=1,延期
yjqi=2,咽气
yjqi=3,烟气
yjqk=1,言情
yjqk=2,宴请
yjqk=3,延庆
yjql=1,烟枪
yjql=2,咽腔
yjqm=1,眼前
yjqn=3,沿桥
yjqq=1,眼球
yjqr=1,眼圈
yjqr=2,烟圈
yjqr=6,炎拳
yjqt=1,燕雀
yjqt=2,岩雀
yjqu=1,验取
yjqv=1,御驾亲征
yjqx=1,一见倾心
yjrc=1,引进人才
yjre=1,炎热
yjre=2,眼热
yjrf=1,阉人
yjrf=2,燕人
yjrg=1,一见如故
yjrg=2,衣锦荣归
yjri=1,炎日
yjrj=1,俨然
yjrj=2,嫣然
yjro=2,俨若
yjrs=1,颜容
yjrs=2,艳容
yjrs=3,岩溶
yjru=1,俨如
yjry=2,研究人员
yjrz=1,腌肉
yjsd=1,一箭三雕
yjsd=2,一举三得
yjse=1,颜色
yjse=2,眼色
yjsi=1,淹死
yjsi=2,烟丝
yjsj=1,研三
yjsk=3,眼尖手快
yjsr=1,盐酸
yjsr=3,演算
yjsr=4,验算
yjsu=1,严肃
yjsy=1,烟笋
yjsz=2,语惊四座
yjta=1,雁塔
yjtc=1,研讨
yjtd=1,烟台
yjtd=2,砚台
yjtg=1,眼疼
yjti=1,掩体
yjti=2,岩体
yjtj=1,言谈
yjtj=2,盐滩
yjtk=1,宴厅
yjtm=1,盐田
yjtp=1,眼贴
yjtp=2,盐铁
yjtq=1,异军突起
yjts=1,眼瞳
yjts=2,咽痛
yjts=4,烟筒
yjtu=1,沿途
yjtu=2,岩土
yjtx=1,永结同心
yjtz=1,烟头
yjua=1,掩杀
yjuc=1,眼梢
yjud=1,一箭双雕
yjue=1,衍射
yjue=2,颜射
yjuf=1,眼神
yjuf=2,延伸
yjuf=3,一决胜负
yjug=1,衍生
yjuh=1,掩上
yjuh=2,炎上
yjui=1,掩饰
yjui=2,岩石
yjui=3,演示
yjui=4,严实
yjui=5,验尸
yjui=6,厌世
yjui=7,延时
yjui=8,偃师
yjui=9,厌食
yjuj=1,燕山
yjuj=2,盐山
yjuk=1,眼疾手快
yjul=1,眼霜
yjul=2,盐霜
yjuo=1,演说
yjuo=2,言说
yjuu=1,眼熟
yjuu=2,也就是说
yjuu=3,一介书生
yjuu=4,鼹鼠
yjuv=1,盐水
yjuv=2,盐税
yjuy=1,研究生院
yjuz=1,验收
yjuz=2,延寿
yjuz=3,严守
yjvc=1,眼罩
yjvc=2,燕赵
yjvd=2,一箭之地
yjve=1,沿着
yjvg=1,验证
yjvg=2,炎症
yjvg=3,严正
yjvg=4,严整
yjvi=1,研制
yjvi=2,颜值
yjvi=3,一技之长
yjvi=4,胭脂
yjvi=5,腌制
yjvj=1,延展
yjvj=2,厌战
yjvk=1,饮鸠止渴
yjvl=1,眼妆
yjvl=2,艳妆
yjvl=3,一己之力
yjvo=1,眼拙
yjvq=1,一见钟情
yjvs=1,严重
yjvs=2,眼中
yjvs=3,一己之私
yjvs=4,言重
yjvu=1,眼珠
yjvu=2,掩住
yjvu=3,远见卓识
yjvv=1,一家之主
yjvx=1,严抓
yjvx=2,研究中心
yjvy=2,一家之言
yjvz=1,眼周
yjvz=2,眼轴
yjvz=4,欲加之罪
yjvz=5,兖州
yjwa=2,檐瓦
yjwd=3,言外
yjwf=1,眼纹
yjwf=2,衍文
yjwg=1,殃及无辜
yjwh=1,阎王
yjwh=2,燕王
yjwj=1,演完
yjwj=2,验完
yjwl=1,有教无类
yjwl=5,于今为烈
yjwm=1,远近闻名
yjwo=1,眼窝
yjwo=2,燕窝
yjwt=1,有进无退
yjwu=1,烟雾
yjwu=2,眼见为实
yjwu=3,有价无市
yjwu=4,延误
yjww=1,烟味
yjww=2,眼尾
yjwx=1,有惊无险
yjwz=1,引进外资
yjxb=1,岩心
yjxi=1,演戏
yjxi=2,演习
yjxi=3,宴席
yjxi=4,筵席
yjxi=5,研习
yjxi=6,沿袭
yjxj=1,用尽心机
yjxk=1,言行
yjxk=2,严刑
yjxl=1,宴飨
yjxm=1,艳羡
yjxm=2,眼线
yjxm=3,沿线
yjxn=1,言笑
yjxq=1,研修
yjxr=1,严选
yjxr=2,养精蓄锐
yjxt=1,验血
yjxt=2,厌学
yjxt=3,研学
yjxu=1,延续
yjxx=1,眼下
yjxx=2,眼瞎
yjxx=3,咽下
yjxx=4,炎夏
yjxy=1,烟熏
yjxy=2,以儆效尤
yjya=1,艳压
yjya=2,眼压
yjyb=1,烟瘾
yjyb=2,眼瘾
yjyb=3,咽音
yjyc=1,眼药
yjyc=2,言尽于此
yjyd=1,一举一动
yjye=1,烟叶
yjye=2,盐业
yjyf=1,以简驭繁
yjyg=1,言简意赅
yjyg=2,咬紧牙关
yjyh=1,艳阳
yjyh=2,厌氧
yjyh=3,有借有还
yjyi=1,演绎
yjyi=2,演艺
yjyi=3,颜艺
yjyi=5,研一
yjyi=6,演义
yjyj=1,咽炎
yjyj=3,艳艳
yjyk=1,眼影
yjyk=2,掩映
yjyl=1,寓教于乐
yjyn=2,又惊又怒
yjyq=1,业精于勤
yjyr=1,演员
yjyr=2,眼缘
yjys=1,沿用
yjys=2,延用
yjys=3,言简意深
yjyu=1,言语
yjyu=2,烟雨
yjyu=3,艳遇
yjyu=5,谚语
yjyu=6,言喻
yjyv=1,一惊一乍
yjyx=1,又惊又喜
yjyx=2,衣锦夜行
yjyy=1,眼晕
yjyy=2,验孕
yjyy=4,烟云
yjyz=2,焉有
yjyz=3,研友
yjza=1,眼杂
yjza=2,腌臜
yjze=1,严责
yjzg=2,厌憎
yjzi=1,燕子
yjzj=1,一己之见
yjzl=1,饮酒作乐
yjzo=2,赝作
yjzo=3,宴坐
yjzv=1,掩嘴
yjzv=2,烟嘴
yjzx=1,永记在心
yjzy=2,一箭之遥
yjzy=3,言近旨远
yjzz=1,演奏
ykan=1,应按
ykba=3,应把
ykbb=1,迎宾
ykbd=1,莹白
ykbh=1,英镑
ykbi=1,硬币
ykbi=2,硬笔
ykbj=2,硬板
ykbj=3,营办
ykbm=1,应变
ykbn=1,应标
ykbo=3,英博
ykbu=1,营部
ykbw=1,应被
ykbw=2,硬背
ykcd=1,英才
ykcd=2,硬菜
ykcs=1,应从
ykcy=1,英寸
ykda=1,应答
ykda=2,英打
ykdc=1,应道
ykdc=2,应到
ykdd=1,映带
ykde=1,赢得
ykde=2,应得
ykdh=1,应当
ykdi=1,营地
ykdi=2,迎敌
ykdi=3,影帝
ykdk=1,硬顶
ykdk=2,赢定
ykdp=1,影碟
ykdp=2,硬碟
ykdr=1,英短
ykdu=1,硬度
ykdv=1,应对
ykdv=2,硬怼
ykdx=1,医科大学
ykdz=1,英斗
ykdz=2,影都
ykee=1,硬腭
yker=1,婴儿
yker=2,影儿
ykfa=1,英法
ykfa=2,应发
ykfg=1,迎风
ykfh=1,营房
ykfh=2,英方
ykfu=1,应付
ykfu=2,应负
ykfv=1,亦可覆舟
ykfz=1,应否
ykgd=1,应该
ykgd=2,硬改
ykge=1,莺歌
ykgl=1,荧光
ykgl=2,硬广
ykgl=3,赢光
ykgo=1,英国
ykgo=2,赢过
ykgs=1,硬功
ykgs=2,硬弓
ykgu=1,瑛姑
ykgu=2,硬骨
ykgz=4,营构
ykhc=1,英豪
ykhd=1,婴孩
ykhe=1,迎合
ykhe=2,硬核
ykhh=1,英航
ykhj=1,硬汉
ykhj=2,英汉
ykhk=1,萦怀
ykhl=1,英皇
ykho=1,萤火
ykho=2,营火
ykhr=1,应还
ykhr=2,瀛寰
ykhs=1,映红
ykhv=1,赢回
ykhv=3,潆洄
ykhx=1,樱花
ykhx=2,硬化
ykhx=3,英华
ykhy=1,英魂
ykhz=2,迎候
ykhz=3,影后
ykic=1,英超
ykif=1,映衬
ykig=1,影城
ykig=2,硬撑
ykig=3,应承
ykig=4,应城
ykih=1,营长
ykii=1,英尺
ykil=1,硬闯
ykiu=1,映出
ykiy=1,迎春
ykiz=1,应酬
ykjb=1,应尽
ykjb=2,有口皆碑
ykji=1,应急
ykji=2,应激
ykji=3,影集
ykji=4,迎击
ykjk=1,应景
ykjl=1,应将
ykjl=2,赢奖
ykjl=3,鹰酱
ykjl=4,盈江
ykjm=1,硬件
ykjm=2,营建
ykjn=1,应缴
ykjn=7,鹰角
ykjp=1,迎接
ykjp=2,应届
ykjp=3,英杰
ykjq=1,营救
ykjr=1,云开见日
ykju=1,影剧
ykju=2,英剧
ykjx=1,赢家
ykjx=2,英甲
ykjy=1,英俊
ykjy=2,英军
ykkc=1,应考
ykkc=2,迎考
ykke=1,映客
ykke=2,硬壳
ykkh=1,硬抗
ykkh=2,硬扛
ykkk=1,硬块
ykkl=1,盈眶
ykks=1,硬控
ykks=2,荧空
ykkv=1,盈亏
ykkv=2,赢亏
ykkz=1,营口
ykla=1,硬拉
ykla=4,赢啦
ykld=1,迎来
ykld=2,硬来
yklh=1,硬朗
ykli=1,盈利
ykli=2,英里
ykli=3,应力
ykli=4,赢利
ykli=5,营利
yklk=1,英灵
ykll=1,尤克里里
yklm=1,楹联
ykln=2,硬料
yklo=1,璎珞
yklo=2,赢咯
yklp=1,英烈
yklw=1,营垒
ykly=1,英伦
yklz=1,影楼
ykmc=1,硬毛
ykmc=2,缨帽
ykmc=3,应卯
ykmi=1,影迷
ykmk=1,英明
ykmk=2,英名
ykmm=1,迎面
ykmm=2,赢面
ykmo=1,英模
ykmo=2,影魔
ykmu=1,荧幕
ykmu=2,英亩
ykmw=1,英美
ykmw=2,硬煤
ykmw=3,硬美
yknb=1,有口难辩
yknd=1,樱乃
ykng=1,应能
yknk=1,嘤咛
yknm=1,英年
ykno=1,应诺
ykny=1,有苦难言
ykny=2,有口难言
ykpb=1,应聘
ykpb=2,硬拼
ykpg=1,影棚
ykpg=2,硬碰
ykpi=1,硬皮
ykpj=1,硬盘
ykpj=2,营盘
ykpk=1,影评
ykpk=2,荧屏
ykpm=1,影片
ykpm=2,映片
ykqb=1,迎亲
ykqi=1,硬气
ykqi=2,英气
ykqi=3,应期
ykqk=2,迎请
ykql=2,英强
ykql=3,硬抢
ykqm=1,赢钱
ykqn=4,英桥
ykqq=1,赢球
ykqr=1,鹰犬
ykqu=1,赢取
ykqu=2,迎娶
ykqu=3,营区
ykrc=1,萦绕
ykrh=2,应让
ykri=1,映日
ykrr=1,硬软
ykru=1,映入
yksd=1,硬塞
yksh=1,眼空四海
yksi=1,营私
yksr=2,硬酸
ykss=1,迎送
ykst=1,忆苦思甜
yksu=1,罂粟
yksu=2,应诉
yksy=1,鹰隼
yktc=1,樱桃
yktc=2,硬套
ykti=1,硬体
yktj=1,影坛
yktj=2,鹰潭
yktk=1,硬挺
yktk=3,影厅
yktn=1,影调
yktu=1,异口同声
yktx=1,一匡天下
ykty=1,异口同音
yktz=2,迎头
yktz=4,蝇头
ykue=1,映射
ykue=2,影射
ykug=1,应声
ykug=2,营生
ykuh=1,迎上
ykuh=2,硬伤
ykui=1,影视
ykui=2,硬是
ykui=4,英式
ykui=5,应试
ykui=6,萤石
ykuj=2,英山
ykuo=1,硬说
ykuu=1,英属
ykuu=2,应属
ykuu=3,赢输
ykuv=1,硬水
ykuz=1,营收
ykuz=2,应收
ykvc=1,映照
ykvd=1,营寨
ykve=1,迎着
ykve=3,映着
ykvf=1,应诊
ykvg=1,应征
ykvg=2,嬴政
ykvh=1,营帐
ykvh=2,硬仗
ykvi=1,硬质
ykvi=2,硬直
ykvj=1,迎战
ykvj=2,应战
ykvj=3,影展
ykvx=1,鹰爪
ykvz=2,瀛洲
ykvz=3,瀛州
ykwf=1,英文
ykwh=1,英王
ykwh=2,鹰王
ykwj=1,赢完
ykwl=1,欲哭无泪
ykwl=2,以苦为乐
ykwo=1,硬卧
ykwo=2,盈握
ykws=1,云开雾散
ykwu=1,鹦鹉
ykwu=2,英武
ykww=1,应为
ykww=2,营卫
ykwx=1,有口无心
ykwy=1,哑口无言
ykxb=1,迎新
ykxi=1,影戏
ykxi=2,萦系
ykxk=1,影星
ykxk=3,硬性
ykxl=1,影响
ykxl=2,影像
ykxl=3,映像
ykxm=3,应县
ykxm=4,应先
ykxn=1,营销
ykxp=2,影协
ykxp=3,影斜
ykxr=4,应选
ykxs=1,英雄
ykxt=2,映雪
ykxt=3,赢学
ykxu=1,应许
ykxu=2,盈虚
ykxy=2,影讯
ykyb=1,影音
ykyb=2,英音
ykyb=3,影印
ykyc=1,应邀
ykyc=2,硬要
ykyd=1,一口咬定
ykye=1,营业
ykye=2,影业
ykyh=1,营养
ykyh=2,越快越好
ykyi=1,应以
ykyi=2,英译
ykyj=1,应验
ykyj=2,鹰眼
ykyk=1,盈盈
ykyk=2,嘤嘤
ykyn=1,又哭又闹
ykyr=1,影院
ykyr=2,应援
ykyr=3,营员
ykys=1,应用
ykys=2,英勇
ykys=3,一口一声
ykyt=1,应约
ykyt=2,映月
ykyu=1,英语
ykyu=2,盈余
ykyu=3,应予
ykyy=1,应允
ykyy=2,营运
ykyz=1,应有
ykyz=2,应由
ykzc=1,营造
ykzd=1,应在
ykzd=2,映在
ykzi=1,影子
ykzi=2,英姿
ykzj=1,缨簪
ykzj=2,一孔之见
ykzo=1,硬座
ykzo=2,应做
ykzs=1,影踪
ykzs=2,英宗
ykzv=1,鹰嘴
ylbh=1,于理不合
ylbl=1,一了百了
ylbv=1,一鳞半爪
ylbx=1,医疗保险
ylbx=2,养老保险
ylcb=1,雅鲁藏布
ylch=1,以蠡测海
yldd=1,永乐大典
yldj=1,严厉打击
yldr=1,以礼待人
yldv=1,一两点钟
yldx=1,耶鲁大学
yleq=1,一来二去
ylew=1,一来二往
ylff=1,议论纷纷
ylfi=1,一路风尘
ylfq=1,月朗风清
ylfr=1,以理服人
ylfs=1,引领风骚
ylfu=1,议论风生
ylfy=2,议论纷纭
ylgg=1,叶落归根
ylgw=1,与狼共舞
ylhd=1,娱乐活动
ylhr=1,舆论哗然
ylhr=2,一轮红日
ylhs=1,一路货色
ylhz=1,鱼龙混杂
ylis=1,娱乐场所
ylit=1,优良传统
yliy=1,以劣充优
yljd=1,舆论监督
ylje=2,眼力劲儿
yljg=1,医疗机构
yljh=1,一两句话
yljj=2,因陋就简
yljt=1,一连几天
ylju=1,以卵击石
ylks=1,伊莱克斯
ylks=2,亚历克斯
ylkt=1,有利可图
ylmf=1,雨林木风
ylml=2,倚老卖老
ylpa=1,一路平安
ylph=1,盂兰盆会
ylpv=1,优良品种
ylqm=1,意乱情迷
ylqv=1,一落千丈
ylrc=1,原来如此
ylrj=1,夜阑人静
ylrs=1,雨淋日晒
ylru=1,引狼入室
ylsb=1,伊丽莎白
ylsd=1,英伦三岛
ylsl=1,耶路撒冷
ylsn=1,亚利桑那
ylsn=2,亚利桑纳
ylsv=1,养老送终
ylsw=1,迎来送往
yltj=1,有利条件
yltu=1,以卵投石
ylud=1,亚历山大
yluf=1,一路顺风
ylug=1,医疗事故
yluh=1,一路生花
ylum=1,意乱神迷
ylvq=1,叶落知秋
ylvv=1,意料之中
ylvv=2,预料之中
ylvw=1,意料之外
ylwh=1,有来无回
ylwh=3,以邻为壑
ylwl=1,云里雾里
ylwu=1,与邻为善
ylwu=2,医疗卫生
ylww=1,眼泪汪汪
ylwy=1,一览无余
ylwy=2,一览无遗
ylxd=1,以礼相待
ylxf=1,游龙戏凤
ylxi=1,月落星沉
ylxj=1,音乐学家
ylxm=1,以泪洗面
ylxs=1,尤利西斯
ylxx=1,月朗星稀
ylxy=1,音乐学院
ylxz=1,有两下子
ylyb=1,有利有弊
ylyd=1,越来越多
ylyd=2,越来越大
ylyh=1,越来越好
ylyh=2,一来一回
ylyj=2,有理有据
ylyj=3,由来已久
ylyj=4,有棱有角
ylyl=2,舆论压力
ylyq=3,一来一去
ylys=2,遗老遗少
ylyu=1,越来越少
ylyu=2,一老一少
ylyw=1,有来有往
ylyw=2,一来一往
ylyx=1,越来越小
ylyy=1,一劳永逸
ylyy=4,杨柳依依
ylzd=1,夜郎自大
ylzf=1,优良作风
ylzy=1,言论自由
ymbb=1,一毛不拔
ymbd=1,延绵不断
ymbj=1,延绵不绝
ymbu=1,一瞑不视
ymbz=1,玉米棒子
ymdi=1,夜幕低垂
ymdx=1,一马当先
ymel=1,迎面而来
ymeq=1,掩面而泣
ymfm=1,羽毛丰满
ymfq=1,幽默风趣
ymfq=2,月明风清
ymgd=1,有目共睹
ymgd=2,榆木疙瘩
ymgg=1,妖魔鬼怪
ymgj=1,阴谋诡计
ymgt=1,一命归天
ymgx=2,一命归西
ymhv=1,鱼目混珠
ymhz=1,鱼目混杂
ymig=1,圆满成功
ymih=1,游目骋怀
ymij=1,饮马长江
ymit=1,仰面朝天
ymjj=1,勇猛精进
ymjl=1,夜幕降临
ymjr=1,一鸣惊人
ymjx=1,眼冒金星
ymkd=1,倚马可待
ymlj=1,亚美利加
ymlr=1,一目了然
ymlw=1,扬名立万
ymmx=1,倚门卖笑
ymmx=2,隐名埋姓
ymmz=1,游牧民族
ymnj=1,杨门女将
ymnv=1,一木难支
ymny=1,亚美尼亚
ympi=1,一马平川
ymql=1,月明千里
ymqp=1,羽毛球拍
ymqr=1,以貌取人
ymqy=1,缘木求鱼
ymqy=2,倚马千言
ymsd=1,颜面扫地
ymsg=1,游目四顾
ymsh=1,扬名四海
ymsh=2,亚马孙河
ymtl=1,与民同乐
ymtq=1,扬眉吐气
ymtx=1,扬名天下
ymtx=2,誉满天下
ymuh=1,一目十行
ymuk=1,眼明手快
ymvc=1,一面之词
ymvc=2,溢美之词
ymvi=1,揠苗助长
ymvj=1,一面之交
ymvl=1,与民争利
ymvu=1,验明正身
ymvx=1,鱼米之乡
ymvy=1,一面之缘
ymwb=1,以民为本
ymwf=1,羽毛未丰
ymwh=1,一命呜呼
ymwi=1,圆满完成
ymwu=1,有名无实
ymwv=1,愚昧无知
ymww=1,湮没无闻
ymxh=1,亚马逊河
ymxi=1,一脉相承
ymxi=2,一脉相传
ymxl=1,眼明心亮
ymxs=1,一门心思
ymxt=1,一脉相通
ymxx=1,月明星稀
ymxy=1,意马心猿
ymyb=1,跃马扬鞭
ymyl=1,有名有利
ymyx=1,有名有姓
ymyy=1,一模一样
ymyy=2,有模有样
ymzc=1,溢美之辞
ymzk=1,月满则亏
ynbn=1,一男半女
ynby=1,云南白药
ynbz=1,一年半载
yndl=1,一年多来
yndt=1,一年到头
yndu=1,油腻大叔
yneu=1,迎难而上
ynew=1,由内而外
ynfg=1,旖旎风光
ynjc=1,一念及此
ynjq=1,因难见巧
ynkf=1,怨女旷夫
ynks=1,尤尼克斯
ynqj=1,一诺千金
ynru=1,业内人士
ynsj=1,一年四季
yntd=1,有难同当
yntr=1,因纽特人
ynvb=1,云泥之别
ynvc=1,一念至此
ynvi=1,一念之差
ynvv=1,疑难重症
ynvv=2,越南战争
ynvx=1,一怒之下
ynwt=1,疑难问题
ynxb=1,由南向北
ynyd=1,一年一度
ynyn=1,一男一女
ynyn=2,有男有女
ynyu=1,延年益寿
ynzu=1,英年早逝
ynzv=1,疑难杂症
yodl=1,亚欧大陆
yoxi=1,哟西
yoxi=2,哟嘻
ypbx=1,一片冰心
ypdx=2,一炮打响
ypdx=3,一片丹心
ypeh=1,一炮而红
ypfj=1,一票否决
ypfz=1,右派分子
ypgf=1,勇攀高峰
ypgq=1,以偏概全
ypht=1,一抔黄土
ypjh=1,一拍即合
ypjt=1,一片焦土
yplj=1,一片狼藉
ypls=1,一拍两散
yplz=1,油泼辣子
yprx=1,一贫如洗
ypsu=1,一盘散沙
ypuh=1,一曝十寒
ypuj=1,一片生机
ypvv=1,鸦片战争
ypwy=1,一片汪洋
ypyj=1,有凭有据
ypyx=1,一颦一笑
yqbd=1,阴晴不定
yqbf=1,一去不返
yqbh=1,一去不回
yqbl=1,移情别恋
yqbt=1,一窍不通
yqbv=1,一钱不值
yqby=1,有求必应
yqbz=1,以勤补拙
yqdf=1,以权代法
yqdf=2,一妻多夫
yqdv=1,一汽大众
yqeb=1,一穷二白
yqeb=2,一清二白
yqeg=1,一抢而光
yqei=1,一清二楚
yqek=1,一抢而空
yqff=1,意气风发
yqfr=1,抑强扶弱
yqfu=1,仰取俯拾
yqgr=1,以情感人
yqgz=1,欲擒故纵
yqhd=1,油腔滑调
yqhi=1,一气呵成
yqhu=1,逸趣横生
yqhy=1,以棋会友
yqir=1,一拳超人
yqit=1,怨气冲天
yqjl=1,远亲近邻
yqjz=1,扬清激浊
yqky=1,有情可原
yqlr=1,以强凌弱
yqlr=2,倚强凌弱
yqlw=1,盈千累万
yqly=1,眼前利益
yqml=1,有气没力
yqms=1,以权谋私
yqnh=1,摇旗呐喊
yqrm=1,一钱如命
yqru=1,由浅入深
yqsi=1,用其所长
yqtg=1,异曲同工
yqtu=2,饮泣吞声
yqtx=1,有期徒刑
yqvc=1,语气助词
yqvg=1,一墙之隔
yqvh=1,一丘之貉
yqvu=1,一切众生
yqvx=1,一气之下
yqwh=1,有去无回
yqwl=1,有气无力
yqwu=1,鸦雀无声
yqxb=1,涌泉相报
yqxg=1,偃旗息鼓
yqxt=1,意气相投
yqyd=1,予取予夺
yqyg=1,一瘸一拐
yqyh=2,一前一后
yqyh=4,一丘一壑
yqyj=1,寓情于景
yqyl=1,眼前一亮
yqyl=2,于情于理
yqym=1,缘悭一面
yqyp=1,洋枪洋炮
yqyq=1,予取予求
yqyr=1,有求于人
yqys=1,有钱有势
yqyu=1,意气用事
yqyu=2,有权有势
yqyv=1,有轻有重
yqyx=3,怡情养性
yqyy=2,意气洋洋
yqyz=1,扬清抑浊
yran=1,冤案
yrbc=1,元宝
yrbd=1,用人不当
yrbf=1,原本
yrbf=2,隐忍不发
yrbj=1,原版
yrbj=2,一日不见
yrbk=1,援兵
yrbk=2,圆饼
yrbn=1,原表
yrbo=1,渊博
yrbo=2,远播
yrbu=1,遇人不淑
yrbx=1,仰人鼻息
yrbx=2,鱼肉百姓
yrby=1,用人不疑
yrby=2,隐忍不言
yrcd=1,原材
yrch=1,援藏
yrcy=1,圆寸
yrda=1,远大
yrda=2,远达
yrdc=1,远道
yrdc=2,原道
yrdd=1,元代
yrdd=2,一人得道
yrdd=3,雍容大度
yrdg=1,圆凳
yrdi=1,原地
yrdi=2,援敌
yrdi=3,园地
yrdj=1,元旦
yrdk=1,原定
yrdk=2,园丁
yrdk=3,圆顶
yrdl=1,渔人得利
yrdm=1,圆点
yrdm=2,远点
yrdm=3,原点
yrdq=1,由弱到强
yrdr=1,远端
yrds=1,远东
yrdu=1,怨毒
yrdu=2,圆度
yrdv=2,院队
yrdw=1,用人单位
yrdy=1,远遁
yrdy=2,雍容典雅
yree=1,员额
yrej=1,迎刃而解
yrem=1,掩人耳目
yreu=1,油然而生
yrey=1,因人而异
yrfa=1,原发
yrfa=2,缘法
yrfb=1,与人方便
yrff=1,缘分
yrff=2,怨愤
yrfg=1,原封
yrfh=1,远方
yrfh=2,院方
yrfh=3,远房
yrfh=4,元芳
yrfj=1,远帆
yrfu=1,怨妇
yrfv=1,易如反掌
yrfw=1,远非
yrfw=2,远飞
yrfw=3,援非
yrfy=1,因人废言
yrgc=1,原告
yrgc=2,原稿
yrgd=1,圆盖
yrgd=2,优柔寡断
yrge=1,远隔
yrge=2,元歌
yrgl=1,远光
yrgr=1,远观
yrgs=1,员工
yrgs=2,远攻
yrgs=3,与民更始
yrgu=1,缘故
yrgu=2,远古
yrgv=1,圆规
yrgv=2,冤鬼
yrgw=2,依然故我
yrhc=1,圆号
yrhd=1,远海
yrhe=1,缘何
yrhe=2,圆盒
yrhf=1,怨恨
yrhf=2,冤恨
yrhg=1,元亨
yrhg=2,雍容华贵
yrhh=1,远航
yrhh=2,杳如黄鹤
yrhl=1,圆谎
yrhr=1,圆环
yrhr=3,圆圜
yrhs=2,原红
yrhu=1,圆弧
yrhv=1,怨悔
yrhx=1,圆滑
yrhx=2,原话
yrhx=3,原画
yrhy=1,冤魂
yrhy=2,圆浑
yrhz=1,猿猴
yric=1,远超
yric=3,元朝
yrie=1,原车
yrig=1,远程
yrih=1,原唱
yrih=2,原厂
yrih=3,园长
yrih=4,圆场
yrij=1,原产
yril=1,原创
yril=2,圆床
yrir=4,远传
yris=1,原虫
yriu=1,远处
yriu=2,原处
yriz=1,冤仇
yriz=2,怨仇
yrjb=1,远近
yrjb=2,缘尽
yrji=1,圆寂
yrji=2,原籍
yrjj=1,与日俱进
yrjk=1,远景
yrjk=2,愿景
yrjl=1,原浆
yrjl=2,援疆
yrjl=3,沅江
yrjm=1,远见
yrjm=2,元件
yrjm=3,原件
yrjm=4,援建
yrjn=1,远郊
yrjn=2,援交
yrjn=3,圆角
yrjq=1,援救
yrjr=1,毅然决然
yrjr=2,一荣俱荣
yrju=1,原句
yrjw=1,一如既往
yrjx=1,原价
yrjx=2,冤家
yrjy=1,援军
yrjy=2,愿君
yrjz=1,与日俱增
yrkg=1,以柔克刚
yrkh=1,元康
yrkj=1,远看
yrkj=2,院刊
yrkl=1,原矿
yrku=1,冤苦
yrku=2,贻人口实
yrkz=1,圆口
yrkz=2,源口
yrlb=1,园林
yrlc=1,元老
yrld=1,原来
yrld=2,远来
yrle=2,远了
yrle=3,圆了
yrli=1,远离
yrli=2,原理
yrli=3,院里
yrlk=1,圆领
yrlk=2,沅陵
yrll=1,原谅
yrll=2,原粮
yrlm=1,圆脸
yrln=1,原料
yrlo=1,院落
yrlq=3,源流
yrlu=1,原路
yrlu=2,远路
yrlv=1,远虑
yrlz=2,院楼
yrma=1,源码
yrma=4,远吗
yrmc=1,原貌
yrme=2,远么
yrmf=1,远门
yrmf=2,院门
yrmg=1,圆梦
yrmj=1,圆满
yrmk=1,原名
yrmk=2,元明
yrmm=1,原棉
yrmo=1,元末
yrmo=2,原膜
yrmu=1,原木
yrmu=2,圆木
yrmw=1,原煤
yrmz=1,远谋
yrmz=2,元谋
yrnd=1,有容乃大
yrni=1,愿你
yrni=2,原拟
yrnm=1,元年
yrnm=2,怨念
yrnn=2,原尿
yrnp=2,冤孽
yrnu=1,怨怒
yrnv=1,怨女
yrnw=1,院内
yrnw=2,园内
yrpj=1,原判
yrpj=2,圆盘
yrpk=1,原平
yrpm=1,原片
yrpm=2,圆片
yrpm=3,羊肉泡馍
yrpu=1,园圃
yrpw=1,原配
yrpw=2,元培
yrqb=1,远亲
yrqi=1,元气
yrqi=2,怨气
yrqi=3,缘起
yrqi=4,远期
yrqk=1,冤情
yrql=1,院墙
yrql=2,一日千里
yrqm=1,元钱
yrqp=2,圆茄
yrqp=3,原切
yrqq=1,圆球
yrqr=1,圆圈
