aaa=1,啊啊啊
why=1,我怀疑
why=2,我还要
why=3,为何要
whz=1,往回走
wi=1,完成
wib=1,无差别
wid=1,我差点
wid=2,我彻底
wid=3,胃肠道
wie=1,吴承恩
wig=1,文抄公
wig=2,文昌阁
wih=1,完成后
wii=1,我常常
wii=2,我尝尝
wii=3,我瞅瞅
wij=1,王传君
wil=1,完成了
wil=2,完成率
wim=1,无重码
win=1,未成年
wiq=1,围成圈
wir=1,我承认
wit=1,无长途
wiu=1,未成熟
wiv=1,维持着
wiv=2,无产者
wiy=1,胃肠炎
wiz=1,维持在
wj=2,忘记
wj=3,文件
wja=2,我骄傲
wjb=2,外交部
wjd=2,我觉得
wjd=3,我决定
wje=1,维吉尔
wjf=1,微积分
wjg=2,危机感
wjg=3,外交官
wjh=2,文具盒
wjh=3,无计划
wji=2,为基础
wji=3,玩具车
wjj=2,文件夹
wjj=3,挖掘机
wjk=1,微机课
wjk=2,王俊凯
wjl=1,忘记了
wjl=2,王健林
wjl=3,无纪律
wjm=2,文件名
wjp=2,违禁品
wjt=2,文件头
wju=1,我就是
wju=2,万卷书
wju=3,微机室
wjv=2,无节制
wjw=2,卫健委
wjw=3,无机物
wjx=2,五角星
wjy=1,我就要
wjy=2,万金油
wjy=3,我建议
wjz=2,伪君子
wjz=3,我就在
wkb=1,我可不
wkb=2,文科班
wkb=3,温控表
wkd=1,我看到
wkd=2,我肯定
wkh=1,未开化
wki=1,我开车
wkk=1,我看看
wkk=2,哇咔咔
wkl=1,我看了
wkl=2,我困了
wkl=3,乌克兰
wkn=1,我看你
wkn=2,我可能
wkn=3,我看您
wkq=1,吴克群
wks=1,我哭死
wks=2,五棵松
wku=1,我可是
wku=2,文科生
wku=3,温开水
wkw=1,我渴望
wkx=1,我看行
wkx=2,我看悬
wkx=3,伪科学
wky=1,我可以
wky=2,胃溃疡
wky=3,无愧于
wl=1,为了
wl=2,未来
wl=3,无聊
wla=1,为了爱
wlb=1,我来吧
wlb=2,忘了吧
wlb=3,网络版
wlc=1,五六次
wlc=2,乌拉草
wld=1,我懒得
wld=2,未来的
wld=3,我来到
wlf=1,晚礼服
wlf=2,窝里反
wlg=1,乌拉圭
wlg=2,无力感
wlg=3,我嘞个
wlh=1,窝里横
wlh=2,外来户
wlh=3,网络化
wli=1,乌龙茶
wlj=1,王老吉
wlk=1,物理课
wlk=2,往来款
wll=1,我溜了
wll=2,我来了
wll=3,我聋了
wlm=1,我立马
wlm=2,我连忙
wlm=3,无理码
wln=1,为了你
wln=2,为了能
wlp=1,伪劣品
wlq=1,乌龙球
wlq=2,五六七
wlr=1,为了让
wlr=2,外来人
wlr=3,屋里人
wls=1,蔚蓝色
wls=2,五六岁
wlt=1,无厘头
wlt=2,为了他
wlt=3,为了她
wlu=1,无论是
wlu=2,无论谁
wlu=3,五六十
wlv=1,外来者
wlv=2,违令者
wlv=3,挽留住
wlw=1,问了问
wlw=2,望了望
wlw=3,闻了闻
wlx=1,物理学
wly=1,我乐意
wly=2,五粮液
wly=3,无理由
wlz=1,无论在
wlz=2,瓦楞子
wm=1,我们
wm=2,外面
wm=3,完美
wmb=1,我们不
wmb=2,我们把
wmb=3,我们被
wmc=1,我们才
wmc=2,我们从
wmd=1,完美的
wmd=2,我们的
wmd=3,外面的
wmg=1,我们跟
wmg=2,我们给
wmg=3,外蒙古
wmh=1,我们很
wmh=2,我们会
wmh=3,无名火
wmj=1,我们家
wmj=2,我们就
wmj=3,我们将
wmk=1,我们看
wmk=2,无门槛
wml=1,我们俩
wml=2,我们连
wml=3,我们来
wmm=1,雾蒙蒙
wmm=2,我们没
wmm=3,未命名
wmn=1,我没能
wmn=2,我们能
wmn=3,我们那
wmp=1,雾面屏
wmq=1,我们去
wmq=2,我们却
wmr=1,我没让
wmr=2,我们让
wmr=3,文明人
wms=1,我们仨
wmt=1,亡命徒
wmt=2,伪命题
wmu=1,外面是
wmu=2,我马上
wmu=3,我们是
wmv=1,我们这
wmv=2,我们只
wmv=3,无名指
wmw=1,完没完
wmx=1,我明显
wmx=2,我们想
wmx=3,我们像
wmy=1,我们有
wmy=2,我没有
wmy=3,未免也
wmz=1,我们在
wmz=2,我们再
wn=1,温暖
wnb=1,为哪般
wnb=2,万能表
wnd=1,无奈的
wnd=2,温暖的
wnd=3,万能的
wne=1,我女儿
wnf=1,窝囊废
wng=1,往哪搁
wng=2,无内鬼
wni=1,万能充
wnj=1,五年级
wnj=2,忘年交
wnj=3,万能胶
wnl=1,万年历
wnl=2,五年来
wnm=1,胃黏膜
wnm=2,为你们
wnm=3,王尼玛
wnq=1,窝囊气
wnq=2,五年前
wnq=3,万年青
wns=1,威尼斯
wns=2,维纳斯
wnt=1,我你他
wnu=1,我能说
wnu=2,毋宁说
wnu=3,无难事
wnv=1,我拿着
wnv=2,温暖着
wnv=3,五年制
wnx=1,万能险
wpd=1,我跑到
wph=1,唯品会
wpi=1,乌篷船
wpn=1,我怕你
wpn=2,我陪你
wpn=3,我骗你
wpp=1,卧铺票
wpw=1,我盼望
wpy=1,五皮饮
wq=1,完全
wq=2,武器
wqd=1,完全的
wqd=2,无穷的
wqd=3,无穷大
wqf=1,往前飞
wqi=1,往前冲
wqi=2,问清楚
wqi=3,网球场
wqj=1,挖墙脚
wqj=2,无穷尽
wqk=1,往前开
wqk=2,武器库
wql=1,我去了
wql=2,围起来
wql=3,委屈了
wqm=1,往前面
wqm=2,伪球迷
wqn=1,五千年
wqn=2,完全能
wqp=1,往前跑
wqs=1,网球赛
wqt=1,为前提
wqt=2,完全体
wqu=1,完全是
wqu=2,忘情水
wqx=1,文曲星
wqx=2,五禽戏
wqx=3,无穷小
wqy=1,温泉浴
wqz=1,往前走
wr=1,温柔
wrc=1,万人次
wrd=1,万人敌
wrd=2,温柔的
wrf=1,为人父
wrf=2,为人夫
wrg=1,稳如狗
wrh=1,无任何
wrj=1,无人机
wrl=1,我认了
wrm=1,万人迷
wrm=2,为人民
wrm=3,为人母
wrq=1,无人区
wrq=2,为人妻
wrq=3,万人骑
wru=1,我认识
wru=2,为人师
wru=3,委任书
wrv=1,围绕着
wrv=2,委任状
wrw=1,我认为
wrw=2,误认为
wrw=3,污染物
wrx=1,温柔乡
wrx=2,无人性
wry=1,污染源
wry=2,五日游
wsb=1,无所不
wsc=1,王思聪
wsd=1,钨丝灯
wsj=1,无死角
wsl=1,往死里
wsl=2,我死了
wsm=1,为什么
wsn=1,我送你
wsn=2,外孙女
wsn=3,猥琐男
wsu=1,我算是
wsw=1,无所谓
wsy=1,万岁爷
wsy=2,无损于
wsz=1,外孙子
wt=1,问题
wt=2,舞台
wt=3,外套
wta=1,无头案
wtb=1,乌托邦
wtd=1,我听到
wtd=2,问题的
wtf=1,委托方
wth=1,委托函
wth=2,渥太华
wth=3,卧谈会
wti=1,味太冲
wtj=1,无条件
wtj=2,舞台剧
wtj=3,挖土机
wtk=1,外太空
wtm=1,维他命
wtm=2,我他妈
wtm=3,为他们
wtr=1,委托人
wtu=1,问题是
wtu=2,梧桐树
wtu=3,我听说
wtx=1,我挺想
wtx=2,文天祥
wty=1,我讨厌
wty=2,我同意
wty=3,我特意
wu=2,晚上
wu=3,卫生
wub=2,无数遍
wub=3,卫生部
wuc=2,无数次
wud=2,无数的
wud=3,武士道
wuf=2,五十分
wuf=3,武术服
wug=2,无数个
wuh=2,晚上好
wui=2,问事处
wuj=2,卫生间
wuj=3,万圣节
wul=2,威慑力
wul=3,我输了
wum=2,为什么
wum=3,五十米
wun=2,外甥女
wun=3,五十年
wup=2,往上爬
wuq=2,卫生球
wur=2,无数人
wur=3,外省人
wus=2,维生素
wus=3,卫生所
wut=2,万事通
wuu=2,我是谁
wuu=3,我是说
wuv=2,无数种
wuw=2,五十万
wuw=3,微生物
wux=2,我是想
wux=3,为实现
wuy=2,卫生院
wuy=3,无水印
wv=1,位置
wv=2,文章
wv=3,网站
wva=1,无障碍
wvb=1,我这边
wvb=2,我准备
wvb=3,完整版
wvd=1,我知道
wvd=2,我真的
wvd=3,为重点
wvf=1,无政府
wvf=2,伪政府
wvf=3,我祝福
wvg=1,我这个
wvh=1,我只好
wvh=2,我只会
wvh=3,我这会
wvj=1,我这就
wvj=2,无止境
wvj=3,王昭君
wvl=1,我这里
wvn=1,我只能
wvn=2,我祝你
wvn=3,五周年
wvp=1,万智牌
wvq=1,伪政权
wvr=1,屋主人
wvr=2,温州人
wvt=1,威震天
wvt=2,为主体
wvt=3,纹状体
wvu=1,我只是
wvu=2,我真是
wvu=3,未知数
wvv=1,伪装者
wvv=2,文绉绉
wvv=3,文章中
wvw=1,王中王
wvw=2,网状物
wvx=1,我只想
wvx=2,完整性
wvx=3,为中心
wvy=1,无助于
wvy=2,我正要
wvy=3,歪主意
wvz=1,我正在
ww=2,往往
ww=3,问问
wwa=2,薇薇安
wwb=2,往往把
wwc=2,娃娃菜
wwd=2,微微的
wwd=3,微微地
wwe=2,维吾尔
wwg=2,往外拐
wwh=2,往往会
wwh=3,无外乎
wwi=2,未完成
wwi=3,往外冲
wwj=2,往往就
wwj=3,哇哇叫
wwk=2,五五开
wwk=3,往外看
wwl=2,娃娃脸
wwl=3,玩完了
wwm=2,为我们
wwn=2,我问你
wwn=3,外围女
wwp=2,往外跑
wwp=3,慰问品
wwq=2,娃娃亲
wwr=2,弯弯绕
wwr=3,未亡人
wws=2,万万岁
wws=3,外围赛
wwt=2,问问题
wwt=3,窝窝头
wwu=1,往往是
wwu=2,握握手
wwu=3,往外说
wwv=2,往我这
www=2,喂喂喂
www=3,呜呜呜
wwx=2,嗡嗡响
wwx=3,慰问信
wwy=2,往往要
wwy=3,往往有
wwz=1,往往在
wwz=2,五味子
wx=1,微笑
wx=2,危险
wx=3,威胁
wxa=1,往下按
wxb=1,我宣布
wxb=2,维修部
wxb=3,吴秀波
wxc=1,无限次
wxd=1,无线电
wxd=2,我想到
wxd=3,无线大
wxf=1,我媳妇
wxf=2,王熙凤
wxf=3,维修费
wxg=1,我习惯
wxg=2,维修工
wxh=1,我喜欢
wxh=2,玩笑话
wxh=3,微信号
wxi=1,维修厂
wxi=2,微型车
wxi=3,卫星城
wxj=1,文学家
wxj=2,五星级
wxj=3,文学界
wxk=1,往下看
wxl=1,望向了
wxl=2,我心里
wxl=3,我先来
wxm=1,尾形码
wxn=1,我想你
wxn=2,我信你
wxn=3,问下你
wxp=1,五线谱
wxp=2,危险品
wxp=3,武侠片
wxq=1,我先去
wxq=2,我想起
wxq=3,危险期
wxr=1,外星人
wxr=2,外乡人
wxr=3,汪星人
wxu=1,我想说
wxu=2,五小时
wxu=3,位小数
wxv=1,无形中
wxv=2,微笑着
wxv=3,无休止
wxw=1,我希望
wxw=2,我想问
wxw=3,无线网
wxx=1,我相信
wxx=2,危险性
wxx=3,威胁性
wxy=1,我需要
wxy=2,弯下腰
wxy=3,我想要
wxz=1,我选择
wxz=2,我现在
wy=1,万一
wy=2,唯一
wy=3,无语
wyb=1,晚一步
wyb=2,网页版
wyb=3,万英镑
wyc=1,忘忧草
wyd=1,晚一点
wyd=2,我有点
wyd=3,我也得
wye=1,玩意儿
wyf=1,五月份
wyf=2,物业费
wyf=3,吴亦凡
wyg=1,我应该
wyg=2,我有个
wyg=3,无用功
wyh=1,委员会
wyh=2,万元户
wyh=3,我要和
wyi=1,网约车
wyi=2,未演出
wyj=1,无意间
wyj=2,望远镜
wyj=3,违约金
wyk=1,外语课
wyl=1,无语了
wyl=2,我原来
wyl=3,无压力
wym=1,王阳明
wym=2,委员们
wym=3,无烟煤
wyn=1,我要你
wyn=2,我也能
wyn=3,我与你
wyp=1,文艺片
wyq=1,我以前
wyq=2,文艺圈
wyq=3,稳压器
wyr=1,万余人
wyt=1,我与他
wyt=2,我与她
wyt=3,为依托
wyu=1,万一是
wyu=2,无意识
wyu=3,我要是
wyv=1,无意中
wyv=2,我一直
wyw=1,我以为
wyw=2,误以为
wyw=3,问一问
wyx=1,问一下
wyx=2,玩游戏
wyx=3,屋檐下
wyy=1,无异于
wyy=2,我也要
wyy=3,我也有
wyz=1,乌鸦嘴
wyz=2,吴彦祖
wyz=3,无原则
wz=1,屋子
wz=2,王子
wzb=1,物资部
wzd=1,外在的
wzd=2,我做的
wzf=1,我最烦
wzf=2,外祖父
wzf=3,万字符
wzg=1,为祖国
wzg=2,外增高
wzi=1,我赞成
wzj=1,我自己
wzj=2,我最近
wzl=1,屋子里
wzl=2,我走了
wzl=3,王祖蓝
wzm=1,我怎么
wzm=2,外祖母
wzm=3,外在美
wzq=1,五子棋
wzr=1,外族人
wzr=2,无责任
wzt=1,丸子头
wzt=2,武则天
wzv=1,我在这
wzv=2,我作主
wzv=3,问责制
wzw=1,无作为
wzx=1,我在想
wzx=2,晚自习
wzy=1,文字狱
xa=1,喜爱
xad=1,喜爱的
xal=1,兴安岭
xam=1,西安门
xar=1,小矮人
xau=1,西安市
xax=1,献爱心
xb=2,下班
xb=3,宣布
xbb=2,小宝贝
xbb=3,凶巴巴
xbc=2,小白菜
xbd=2,想不到
xbd=3,小不点
xbe=1,性本恶
xbf=2,小部分
xbf=3,西北风
xbg=1,信不过
xbg=2,小报告
xbg=3,下半个
xbh=2,学不会
xbh=3,下班后
xbi=1,想不出
xbi=2,下半场
xbi=3,薛宝钗
xbj=2,先不急
xbj=3,相比较
xbk=2,想不开
xbk=3,星巴克
xbl=1,小白脸
xbl=2,下不来
xbl=3,乡巴佬
xbm=2,下班没
xbm=3,细胞膜
xbn=1,下半年
xbn=2,性本能
xbq=2,想不起
xbq=3,西半球
xbs=1,小瘪三
xbs=2,心不死
xbs=3,选拔赛
xbt=1,想不通
xbt=2,行不通
xbt=3,小白兔
xbu=2,想必是
xbu=3,下半身
xbv=2,闲不住
xbv=3,小吧主
xbw=1,小霸王
xbw=2,小白文
xbx=1,行不行
xbx=2,信不信
xbx=3,想不想
xby=1,西班牙
xby=2,相比于
xby=3,下半夜
xbz=1,下辈子
xbz=2,小辫子
xbz=3,小婊砸
xc=1,乡村
xc=2,下次
xcb=1,下次吧
xcg=1,西餐馆
xcj=1,下次见
xck=1,小词库
xcl=1,想错了
xcl=2,写错了
xcl=3,新材料
xcm=1,小聪明
xct=1,西餐厅
xcv=1,幸存者
xcx=1,瞎操心
xcz=1,写错字
xcz=2,小册子
xd=1,想到
xd=2,行动
xd=3,兄弟
xdb=1,相对比
xdb=2,兄弟般
xdb=3,修订版
xdc=1,想到此
xdc=2,许多次
xdd=1,相当的
xdd=2,许多的
xdd=3,想到的
xde=1,薛定谔
xdf=1,新东方
xdg=1,信得过
xdg=2,许多个
xdg=3,想到过
xdh=1,现代化
xdh=2,闲的慌
xdh=3,先等会
xdi=1,想当初
xdj=1,洗涤剂
xdj=2,寻短见
xdj=3,消毒剂
xdk=1,想得开
xdk=2,相当快
xdl=1,想到了
xdl=2,想多了
xdl=3,学到了
xdm=1,兄弟们
xdm=2,想得美
xdm=3,斜对面
xdn=1,想当年
xdn=2,许多年
xdn=3,修电脑
xdq=1,霰弹枪
xdq=2,想得起
xdr=1,许多人
xdr=2,现代人
xdr=3,想当然
xdt=1,心电图
xdt=2,行得通
xdt=3,小短腿
xdu=1,雪地上
xdu=2,许多事
xdu=3,下毒手
xdv=1,想到这
xdv=2,许多种
xdv=3,小队长
xdw=1,小动物
xdw=2,现代文
xdw=3,显得我
xdx=1,小东西
xdx=2,雪地靴
xdx=3,些东西
xdy=1,相当于
xdy=2,相对于
xdy=3,下地狱
xdz=1,小动作
xdz=2,小肚子
xdz=3,血滴子
xea=1,秀恩爱
xed=1,希尔顿
xej=1,小而精
xek=1,小儿科
xeq=1,小而全
xeu=1,形而上
xex=1,形而下
xf=1,幸福
xf=2,想法
xf=3,兴奋
xfa=1,新方案
xfa=2,新法案
xfb=1,行方便
xfd=1,相反的
xfd=2,小幅度
xfd=3,小分队
xfe=1,媳妇儿
xfe=2,消费额
xff=1,新方法
xfg=1,幸福感
xfg=2,洗发膏
xfh=1,相符合
xfi=1,消防车
xfi=2,悬浮窗
xfj=1,兴奋剂
xfj=2,消防局
xfj=3,洗发精
xfk=1,消费卡
xfl=1,雪佛兰
xfl=2,洗发露
xfl=3,消费量
xfm=1,新发明
xfm=2,小发明
xfn=1,小肥牛
xfp=1,消费品
xfp=2,先锋派
xfq=1,悬浮球
xfq=2,新风气
xfq=3,消费群
xfr=1,西方人
xfr=2,信访人
xft=1,消防艇
xfu=1,洗发水
xfu=2,消防栓
xfu=3,消费税
xfv=1,消费者
xfv=2,新发展
xfv=3,学分制
xfw=1,小范围
xfw=2,悬浮物
xfw=3,性服务
xfx=1,新发现
xfx=2,写封信
xfx=3,小飞侠
xfy=1,消防员
xfy=2,小肥羊
xfz=1,小房子
xfz=2,想法子
xg=1,习惯
xg=2,效果
xg=3,香港
xgb=1,小跟班
xgb=2,修改版
xgb=3,乡干部
xgc=1,小高层
xgd=1,相关的
xgd=2,新高度
xgd=3,香港岛
xgf=1,闲工夫
xgf=2,下功夫
xgg=1,小广告
xgg=2,小哥哥
xgg=3,小乖乖
xgi=1,小高潮
xgi=2,性高潮
xgj=1,膝关节
xgj=2,洗干净
xgj=3,香港脚
xgl=1,习惯了
xgl=2,醒过来
xgl=3,小概率
xgm=1,想干嘛
xgm=2,小规模
xgm=3,西格玛
xgn=1,小姑娘
xgn=2,新功能
xgn=3,性功能
xgp=1,小钢炮
xgp=2,西瓜皮
xgp=3,学狗爬
xgq=1,修改器
xgq=2,效果器
xgr=1,香港人
xgr=2,相关人
xgt=1,效果图
xgt=2,西瓜头
xgt=3,细高挑
xgu=1,习惯上
xgu=2,膝盖上
xgu=3,小故事
xgv=1,小公主
xgv=2,西瓜汁
xgv=3,修改中
xgx=1,习惯性
xgx=2,相关性
xgx=3,性关系
xgy=1,下个月
xgy=2,习惯于
xgy=3,新工艺
xgz=1,洗个澡
xgz=2,小个子
xgz=3,下馆子
xh=1,喜欢
xh=2,小孩
xh=3,学会
xha=1,西海岸
xhb=1,小伙伴
xhc=1,杏花村
xhc=2,仙鹤草
xhd=1,喜欢的
xhd=2,信号灯
xhd=3,小坏蛋
xhe=1,小孩儿
xhe=2,歇会儿
xhf=1,小黑粉
xhg=1,下颌骨
xhg=2,雪花膏
xhg=3,鞋后跟
xhh=1,笑呵呵
xhh=2,笑哈哈
xhh=3,小混混
xhi=1,小货车
xhi=2,小黄车
xhi=3,信号差
xhj=1,相互间
xhj=2,想回家
xhj=3,新环境
xhk=1,向后看
xhl=1,学会了
xhl=2,想好了
xhl=3,吓坏了
xhm=1,小火苗
xhm=2,小红帽
xhm=3,消化酶
xhn=1,喜欢你
xhn=2,想和你
xhn=3,瞎胡闹
xhp=1,消耗品
xhq=1,喜欢去
xhq=2,想回去
xhq=3,先回去
xhr=1,吓唬人
xhr=2,小黄人
xhr=3,猩红热
xhs=1,鲜红色
xhs=2,循环赛
xhs=3,巡回赛
xht=1,喜欢他
xht=2,喜欢她
xht=3,心好痛
xhu=1,喜欢上
xhu=2,西红柿
xhu=3,小红书
xhv=1,绣花针
xhv=2,小孩纸
xhv=3,熊孩纸
xhw=1,喜欢我
xhw=2,想和我
xhw=3,性行为
xhx=1,绣花鞋
xhx=2,下划线
xhx=3,下狠心
xhy=1,歇后语
xhy=2,新花样
xhy=3,相呼应
xhz=1,小孩子
xhz=2,小伙子
xhz=3,熊孩子
xi=2,现场
xi=3,形成
xib=2,现场版
xib=3,宣传部
xid=2,宣传单
xid=3,小吃店
xif=2,想吃饭
xif=3,夏常服
xig=2,羞耻感
xig=3,血常规
xih=2,宣传画
xii=2,兴冲冲
xij=2,小吃街
xij=3,小长假
xik=2,宣传科
xik=3,修车库
xil=2,形成了
xin=2,小处男
xip=2,宣传片
xip=3,新产品
xiq=2,吸尘器
xiq=3,小插曲
xir=2,寻常人
xir=3,心肠软
xit=2,相冲突
xiu=2,笑出声
xiv=2,新长征
xiw=2,携程网
xix=2,羞耻心
xix=3,小程序
xiy=2,新成员
xiy=3,宣传员
xj=1,小姐
xj=2,下降
xj=3,袭击
xjb=1,性价比
xjb=2,瞎几把
xjb=3,心机婊
xjc=1,下酒菜
xjc=2,下基层
xjc=3,新举措
xjd=1,现阶段
xjd=2,下降到
xjd=3,刑警队
xjf=1,选举法
xjf=2,夏季风
xjf=3,性解放
xjg=1,小酒馆
xjh=1,小家伙
xjh=2,相结合
xjh=3,戏剧化
xji=1,小轿车
xji=2,洗剪吹
xji=3,行军床
xjj=1,小姐姐
xjj=2,雄赳赳
xjj=3,洗洁精
xjk=1,小金库
xjk=2,下节课
xjk=3,性饥渴
xjl=1,小精灵
xjl=2,下结论
xjl=3,下降了
xjm=1,新局面
xjn=1,新技能
xjn=2,新嫁娘
xjp=1,新加坡
xjp=2,喜剧片
xjp=3,香蕉皮
xjq=1,陷进去
xjq=2,选举权
xjq=3,橡胶圈
xjr=1,选举人
xjr=2,新疆人
xjs=1,雄激素
xjs=2,性激素
xjt=1,心绞痛
xjt=2,小家庭
xjt=3,新教徒
xju=1,新技术
xju=2,县级市
xju=3,香蕉水
xjv=1,袭击者
xjv=2,选举制
xjv=3,细菌战
xjw=1,橡胶碗
xjw=2,新疆舞
xjx=1,戏剧性
xjx=2,下决心
xjx=3,先进性
xjy=1,相较于
xjy=2,新纪元
xjy=3,新家园
xjz=1,小舅子
xk=2,辛苦
xka=1,小可爱
xkb=2,斜挎包
xkb=3,新课标
xkc=1,夏枯草
xkd=1,想开点
xkf=1,辛苦费
xkf=2,性亢奋
xkh=1,相抗衡
xkh=2,下课后
xkh=3,小括号
xki=1,小客车
xki=2,新课程
xkj=1,小口径
xkj=2,新科技
xkk=2,先看看
xkl=1,辛苦了
xkl=2,想开了
xkl=3,心坎里
xkn=1,想看你
xkn=2,辛苦你
xkq=2,辛苦钱
xkq=3,歇口气
xkt=1,新课题
xku=2,新款式
xkv=2,许可证
xkw=2,幸亏我
xkw=3,小看我
xkx=2,寻开心
xl=2,下来
xl=3,心里
xlb=1,行了吧
xlb=2,小笼包
xlb=3,限量版
xld=2,小老弟
xld=3,巡逻队
xlf=2,学雷锋
xlf=3,洗理费
xlg=1,新郎官
xlg=2,修理工
xlg=3,效率高
xlh=2,心里话
xlh=3,序列号
xli=2,训练场
xli=3,修理厂
xlj=1,训练家
xlj=2,小辣椒
xlj=3,心里急
xlk=2,小两口
xlk=3,下拉框
xll=1,血淋淋
xll=2,下来了
xll=3,小喽啰
xlm=2,醒了没
xlm=3,心里面
xln=2,小龙女
xln=3,希腊奶
xlp=1,小老婆
xlp=2,小礼品
xlp=3,洗脸盆
xlq=1,泄了气
xlq=2,学龄前
xlr=2,希腊人
xlr=3,系铃人
xlt=2,心里头
xlt=3,巡逻艇
xlu=2,心理上
xlu=3,血泪史
xlv=2,心里战
xlw=2,小礼物
xlw=3,写论文
xlx=1,笑了笑
xlx=2,想了想
xlx=3,心里想
xly=2,瞎了眼
xly=3,叙利亚
xlz=1,小李子
xlz=2,新路子
xm=2,项目
xm=3,下面
xmb=2,想明白
xmb=3,小目标
xmc=2,新名词
xmd=2,下面的
xmd=3,小迷弟
xmf=2,小麻烦
xmg=2,小蘑菇
xmg=3,小马哥
xmh=2,瞎忙活
xmh=3,笑面虎
xmk=2,校门口
xmk=3,新面孔
xml=2,下命令
xml=3,小毛驴
xmm=2,小妹妹
xmm=3,笑眯眯
xmn=2,小美女
xmn=3,洗面奶
xmp=1,小卖铺
xmq=2,西门庆
xmq=3,休眠期
xms=2,席梦思
xmt=1,新媒体
xmu=2,下面是
xmu=3,项目上
xmv=2,心目中
xmw=2,下马威
xmx=2,小魔仙
xmy=2,小蛮腰
xmy=3,小绵羊
xmz=2,项目组
xmz=3,西门子
xn=2,新年
xn=3,想念
xnb=2,西南部
xnb=3,仙女棒
xnc=1,新农村
xnd=2,学年度
xnd=3,性虐待
xne=2,香奈儿
xnf=2,小脑斧
xnf=3,西南风
xng=2,小奶狗
xnh=2,小女孩
xnh=3,小男孩
xnj=2,虚拟机
xnl=2,吓尿了
xnl=3,性能力
xnm=2,小奶猫
xnn=2,小男娘
xnn=3,小内内
xnr=1,小女人
xnr=2,小男人
xnr=3,新内容
xnu=2,小女生
xnu=3,喧闹声
xnv=2,贤内助
xnw=2,校内网
xnw=3,虚拟网
xny=2,新能源
xny=3,小年夜
xnz=1,小女子
xnz=2,新娘子
xnz=3,小妮子
xpc=2,橡皮擦
xpd=1,吓破胆
xpd=2,相匹敌
xpg=2,小苹果
xpg=3,橡皮管
xph=1,小屁孩
xph=2,相配合
xph=3,相平衡
xpi=2,修配厂
xpj=2,橡皮筋
xpl=1,下坡路
xpl=2,吓跑了
xpl=3,笑喷了
xpm=2,相媲美
xpn=1,橡皮泥
xpp=2,香喷喷
xpp=3,相匹配
xpq=2,小脾气
xpq=3,橡皮圈
xps=2,辛普森
xpt=2,须菩提
xpt=3,橡皮艇
xpv=2,新品种
xpw=2,小品文
xpy=1,小朋友
xpy=2,小便宜
xpz=2,小胖子
xpz=3,芯片组
xq=2,下去
xq=3,心情
xqb=1,学前班
xqb=2,小气包
xqd=2,先遣队
xqd=3,需求点
xqe=1,星期二
xqe=2,小企鹅
xqf=1,学区房
xqf=2,小前锋
xqf=3,享清福
xqg=2,小气鬼
xqg=3,性器官
xqh=2,心情好
xqh=3,瞎起哄
xqi=2,想清楚
xqi=3,小汽车
xqj=2,星期几
xqj=3,辛弃疾
xqk=2,向前看
xqk=3,新情况
xql=1,想起了
xql=2,想起来
xql=3,笑起来
xqm=1,乡亲们
xqm=2,小窍门
xqm=3,学期末
xqn=2,小青年
xqq=1,先瞧瞧
xqr=2,星期日
xqs=1,星期三
xqs=2,星期四
xqt=2,星期天
xqu=2,写情书
xqu=3,新趋势
xqv=1,先驱者
xqw=2,星期五
xqx=1,小清新
xqx=2,性取向
xqx=3,小确幸
xqy=1,详情页
xqy=2,星期一
xqy=3,雪茄烟
xqz=1,小圈子
xr=2,信任
xr=3,显然
xrb=2,小日本
xrc=2,形容词
xrd=2,县人大
xrd=3,洗染店
xre=2,小人儿
xrg=1,信任感
xrg=2,小人国
xrh=1,相融合
xrh=2,雪绒花
xrj=2,现如今
xrj=3,写日记
xrk=2,向日葵
xrl=2,陷入了
xrl=3,削弱了
xrn=1,想让你
xrq=2,仙人球
xrq=3,渲染器
xrr=2,瞎嚷嚷
xrt=2,仙人跳
xrt=3,想让他
xru=2,显然是
xru=3,小人书
xrv=2,仙人掌
xrw=2,想让我
xrw=3,小人物
xrx=2,虚荣心
xrx=3,吸入性
xrz=1,小日子
xs=2,迅速
xsb=1,相思病
xsd=1,相似度
xsd=2,小苏打
xsf=2,泄私愤
xsj=1,新四军
xsl=1,吓死了
xsl=2,下三滥
xsn=2,硝酸钠
xsn=3,相思鸟
xsp=2,小算盘
xsq=1,悬索桥
xsq=2,徇私情
xsr=1,性骚扰
xsr=2,吓死人
xsr=3,笑死人
xss=1,心塞塞
xsu=1,小松鼠
xsu=2,下死手
xsu=3,辛酸史
xsv=1,寻思着
xsw=1,吓死我
xsx=1,相似性
xsx=2,新思想
xsx=3,相似形
xsy=1,逊色于
xsy=2,硝酸盐
xsz=2,小孙子
xsz=3,小嫂子
xt=2,系统
xt=3,夏天
xtb=1,小图标
xtb=2,新台币
xtc=1,习题册
xtd=2,系统的
xtd=3,相同的
xte=1,小天鹅
xtf=2,小摊贩
xtf=3,谢霆锋
xtg=1,洗头膏
xth=1,心态好
xth=2,系统化
xtj=2,下台阶
xtj=3,习题集
xtl=2,想通了
xtl=3,希特勒
xtm=2,小透明
xtn=1,心疼你
xtn=2,系统内
xtn=3,虾头蝻
xtp=1,新突破
xtp=2,系统盘
xtq=2,小提琴
xtq=3,小淘气
xtr=2,心头肉
xtr=3,心太软
xtt=2,小团体
xtt=3,小甜甜
xtu=1,心跳声
