aaba=1,阿爸
xigl=1,吸光
xigr=1,习惯
xigr=2,吸管
xigs=1,西贡
xigu=1,溪谷
xigu=2,戏骨
xigx=1,西瓜
xigz=1,析构
xiha=2,嘻哈
xihc=1,喜好
xihc=2,洗好
xihj=1,稀罕
xihj=2,西汉
xiho=1,熄火
xiho=2,喜获
xiho=3,细活
xihr=1,喜欢
xihr=2,西环
xihu=1,西湖
xihx=1,细化
xihx=2,西化
xihx=3,西华
xiia=2,喜茶
xiia=3,细查
xiie=1,洗车
xiif=1,洗尘
xiif=2,吸尘
xiig=1,西城
xiig=2,戏称
xiih=1,细长
xiih=2,西昌
xiil=2,铣床
xiil=3,西窗
xiis=1,西充
xiiu=1,析出
xijb=1,西晋
xijb=2,吸进
xijb=3,吸金
xijb=4,锡金
xijh=2,新仇旧恨
xiji=1,袭击
xiji=2,希冀
xijj=1,新春佳节
xijk=1,洗净
xijk=2,吸睛
xijk=3,西经
xijl=1,西江
xijl=2,细讲
xijm=1,席间
xijm=2,溪涧
xijn=1,西郊
xijn=2,洗脚
xijp=1,细节
xijp=3,洗劫
xijq=1,喜酒
xijq=2,细究
xijr=1,席卷
xiju=1,喜剧
xiju=2,戏剧
xijx=1,西甲
xijy=1,细菌
xike=1,稀客
xikj=1,细看
xikl=1,锡矿
xiku=1,西裤
xikz=1,溪口
xikz=2,西口
xila=1,希腊
xilc=1,细佬
xild=1,袭来
xile=1,喜乐
xilh=1,细浪
xili=1,犀利
xili=2,洗礼
xili=3,吸力
xili=4,淅沥
xilj=1,稀烂
xill=1,细粮
xill=3,西凉
xilm=1,洗脸
xilm=2,洗练
xiln=1,细聊
xilo=1,奚落
xilo=2,稀落
xilp=1,系列
xilq=1,溪流
xilq=2,细流
xilu=1,西路
xilu=2,戏路
xilv=1,息率
xilw=1,席勒
xilz=1,戏楼
xilz=2,西楼
xima=1,戏码
ximc=4,细毛
ximf=1,西门
ximg=1,西蒙
ximi=1,戏迷
ximi=2,细密
ximk=1,惜命
ximm=1,西面
ximm=3,洗面
ximo=1,细末
ximo=2,吸墨
ximp=1,熄灭
ximu=1,细目
xina=1,吸纳
xinc=1,洗脑
xinc=2,嬉闹
xind=1,西奈
xind=2,吸奶
xinf=1,细嫩
xini=1,细腻
xini=2,悉尼
xini=3,稀泥
xinj=1,西南
xink=1,西宁
xinl=1,喜娘
xinm=1,系念
xinm=2,昔年
xinn=1,犀鸟
xinq=1,犀牛
xins=1,戏弄
xinu=1,息怒
xinu=2,喜怒
xiou=1,西欧
xipd=1,洗牌
xipg=1,席棚
xipi=1,嬉皮
xipi=2,西皮
xipj=1,吸盘
xipj=2,洗盘
xipm=1,西片
xipn=1,戏票
xipp=1,心潮澎湃
xipu=1,系谱
xipu=2,犀浦
xiqb=1,西芹
xiqf=1,心潮起伏
xiqi=1,稀奇
xiqi=2,吸气
xiqi=3,喜气
xiqi=4,习气
xiqk=1,喜庆
xiqm=1,洗钱
xiqn=1,蹊跷
xiqq=1,希求
xiqr=1,溪泉
xiqt=1,喜鹊
xiqt=2,稀缺
xiqu=1,吸取
xiqu=2,戏曲
xiqu=3,西区
xirc=2,袭扰
xire=1,吸热
xirf=1,喜人
xirf=2,袭人
xirf=3,昔人
xirh=1,熙攘
xiri=1,昔日
xirj=1,洗染
xiro=2,细弱
xirr=1,细软
xirs=1,西戎
xiru=1,吸入
xiry=1,细润
xirz=1,息肉
xirz=2,细柔
xise=1,喜色
xish=1,喜丧
xisi=1,细丝
xiso=1,细琐
xisr=1,细算
xiss=1,稀松
xisu=1,习俗
xisv=1,细碎
xisv=2,稀碎
xitd=1,戏台
xith=1,喜糖
xiti=1,习题
xitj=1,细谈
xitk=1,细听
xitm=1,西天
xitn=1,细条
xito=2,洗脱
xitp=1,喜帖
xits=1,系统
xitu=1,稀土
xitu=2,希图
xity=1,辛丑条约
xitz=1,洗头
xitz=2,西头
xiua=2,细纱
xiua=3,西沙
xiua=4,细沙
xiuc=1,稀少
xiud=1,西晒
xiug=1,牺牲
xiug=2,细声
xiui=1,稀释
xiui=2,西施
xiui=3,喜事
xiui=4,吸食
xiui=5,西式
xiui=6,稀世
xiuj=1,西山
xiuk=1,蟋蟀
xiuo=1,细说
xiuo=2,戏说
xiur=1,洗涮
xiuu=1,系数
xiuu=2,稀疏
xiuu=3,洗漱
xiuu=4,悉数
xiuv=1,溪水
xiuv=2,吸水
xiuw=1,心驰神往
xiux=1,洗刷
xiux=2,戏耍
xiuy=1,吸吮
xiuz=1,吸收
xiuz=2,洗手
xivb=1,现场直播
xivc=2,夕照
xivc=3,戏照
xive=1,系着
xivg=1,西征
xivg=2,修成正果
xivh=1,细账
xivi=1,细致
xivi=2,锡纸
xivi=3,吸脂
xivj=1,袭占
xivj=2,西站
xivl=1,西装
xivl=2,戏装
xivo=1,洗濯
xivu=1,吸住
xivz=1,稀粥
xivz=2,西周
xiwd=1,戏外
xiwf=1,檄文
xiwf=2,细问
xiwf=3,细纹
xiwh=1,希望
xiwj=1,洗碗
xiwj=2,相差无几
xiwu=1,习武
xiwu=2,戏侮
xiww=1,细微
xiww=2,席位
xiww=3,洗胃
xiww=4,熹微
xiww=5,喜出望外
xixb=1,细心
xixb=2,悉心
xixi=1,细细
xixi=2,嘻嘻
xixi=3,嬉戏
xixi=4,洗洗
xixk=1,习性
xixk=2,西行
xixl=1,西乡
xixl=2,细想
xixm=1,细线
xixm=2,西线
xixn=1,细小
xixn=2,嬉笑
xixp=1,吸血
xixt=1,戏谑
xixt=2,西学
xixu=1,唏嘘
xixx=1,西夏
xixx=2,膝下
xixx=3,西峡
xixy=1,喜讯
xiya=1,西亚
xiya=2,洗牙
xiyb=1,吸引
xiyb=2,吸音
xiyc=1,西药
xiyc=3,细腰
xiye=1,细叶
xiyg=1,西出阳关
xiyh=1,夕阳
xiyh=3,西洋
xiyi=1,蜥蜴
xiyi=2,西医
xiyi=3,洗衣
xiyj=1,吸烟
xiyj=2,戏言
xiyj=3,喜宴
xiyk=1,喜迎
xiyk=2,息影
xiyr=1,戏院
xiyr=4,西苑
xiys=1,习用
xiys=2,行成于思
xiyt=1,喜悦
xiyu=1,洗浴
xiyu=2,西域
xiyu=3,细雨
xiyu=4,细语
xiyx=1,响彻云霄
xiyz=1,稀有
xiyz=2,西游
xiyz=3,吸油
xiyz=4,西柚
xizc=1,洗澡
xize=1,细则
xizi=1,戏子
xizi=2,席子
xizi=3,喜字
xizl=1,心诚则灵
xizo=1,习作
xizo=2,细作
xjbb=1,血迹斑斑
xjby=1,小家碧玉
xjdg=1,消极怠工
xjdh=1,心惊胆寒
xjdi=1,心惊胆颤
xjdv=1,心惊胆战
xjdw=1,先进单位
xjed=1,相机而动
xjel=1,席卷而来
xjeq=1,喜极而泣
xjfz=1,先进分子
xjgg=1,虚假广告
xjgr=1,先进个人
xjgs=1,心肌梗塞
xjgs=2,心肌梗死
xjhe=1,小家伙儿
xjhi=1,薪尽火传
xjhj=1,相煎何急
xjhl=1,心急火燎
xjhw=1,相见恨晚
xjjm=1,行将就木
xjjt=1,新旧交替
xjjt=2,先进集体
xjju=1,先进技术
xjky=1,形迹可疑
xjlf=1,修旧利废
xjll=1,喜结连理
xjly=1,喜结良缘
xjmy=1,细嚼慢咽
xjnr=1,小脚女人
xjny=1,新几内亚
xjpr=1,新加坡人
xjpy=1,新加坡元
xjqh=1,洗尽铅华
xjqq=1,席卷全球
xjqr=1,小机器人
xjrb=1,相敬如宾
xjrf=1,心急如焚
xjrf=2,心焦如焚
xjrh=1,心急如火
xjrt=1,心惊肉跳
xjru=1,心静如水
xjtj=1,先决条件
xjtj=2,相煎太急
xjtx=1,席卷天下
xjuj=1,先进事迹
xjup=1,先进水平
xjvm=1,先见之明
xjwh=1,先进文化
xjwq=1,细菌武器
xjwu=1,相继问世
xjxc=1,献计献策
xjxu=1,相机行事
xjxy=1,戏剧学院
xjyc=1,行己有耻
xjyd=1,心旌摇荡
xjyi=1,虚惊一场
xjyk=1,洗劫一空
xjyk=2,席卷一空
xjys=1,消极因素
xjyy=1,心旌摇曳
xjzq=1,小家子气
xjzs=1,酗酒滋事
xkai=1,性爱
xkan=1,兴安
xkbh=1,兴邦
xkbh=2,行帮
xkbi=1,行笔
xkbj=1,兴办
xkbk=1,性病
xkbk=2,兴兵
xkbm=1,形变
xkbn=1,星标
xkbo=1,行波
xkbp=1,性别
xkbu=1,刑部
xkbu=2,行不
xkby=1,心口不一
xkcc=1,行草
xkcd=1,型材
xkce=1,行测
xkch=1,信口雌黄
xkci=1,行刺
xkcy=1,幸存
xkdc=1,行道
xkde=1,幸得
xkdh=1,行当
xkds=1,行动
xkdz=1,星斗
xker=1,幸而
xkfa=1,刑法
xkfa=2,刑罚
xkff=1,兴奋
xkfg=1,行风
xkfh=1,行房
xkfj=1,行贩
xkfu=1,幸福
xkfu=2,性福
xkge=1,性格
xkgj=1,性感
xkgj=2,杏干
xkgl=1,星光
xkgo=1,兴国
xkgs=1,行宫
xkgs=2,兴工
xkgv=1,行规
xkgv=2,星轨
xkhc=1,幸好
xkhc=2,型号
xkhc=3,行号
xkhc=4,星号
xkhd=1,形骸
xkhd=2,星海
xkhe=1,星河
xkhj=1,星汉
xkhl=1,杏黄
xkho=1,星火
xkho=2,行货
xkhs=1,猩红
xkhs=2,杏红
xkht=1,先苦后甜
xkhv=1,行贿
xkhv=2,行会
xkhv=3,幸会
xkhx=1,杏花
xkhx=2,兴化
xkhx=3,兴华
xkhy=1,信口胡言
xkie=1,行车
xkif=1,星辰
xkif=2,星尘
xkig=1,形成
xkig=2,行程
xkig=3,兴城
xkih=1,刑场
xkii=1,星驰
xkik=1,笑口常开
xkir=1,行船
xkiz=1,腥臭
xkjb=1,行进
xkji=1,星际
xkji=2,星级
xkji=3,性急
xkji=4,形迹
xkji=5,行迹
xkjk=1,行径
xkjk=2,刑警
xkjk=3,行经
xkjl=1,行将
xkjm=1,兴建
xkjm=2,行间
xkjn=1,性交
xkjq=1,醒酒
xkju=1,刑具
xkju=2,行距
xkju=3,刑拘
xkjx=1,性价
xkjx=2,行价
xkjy=1,行军
xkkd=1,行楷
xkke=1,行客
xkkh=1,信口开河
xkkr=1,行款
xkks=1,星空
xkkv=1,幸亏
xkla=1,行啦
xklb=1,杏林
xkld=1,醒来
xkle=1,行乐
xkle=2,醒了
xkli=1,行李
xkli=2,行礼
xklk=1,性灵
xklk=2,行令
xklo=1,星罗
xklp=1,行猎
xkls=1,兴隆
xklu=1,行路
xklv=1,刑律
xklv=2,行旅
xkma=1,形码
xkmc=1,形貌
xkme=1,行么
xkmg=1,星梦
xkmh=1,星芒
xkmj=1,刑满
xkmk=1,姓名
xkmk=2,性命
xkmm=1,幸免
xkmu=1,醒目
xkmu=2,醒木
xkmw=1,星美
xknc=1,醒脑
xknd=1,羞愧难当
xkng=1,性能
xknh=1,行囊
xknj=1,型男
xknk=1,兴宁
xknt=1,性虐
xknu=1,性奴
xknw=1,行内
xkph=1,形旁
xkpj=1,星盘
xkpm=1,行骗
xkpr=1,血口喷人
xkqb=1,性侵
xkqi=1,星期
xkqi=2,兴起
xkqi=3,刑期
xkqi=4,腥气
xkqi=5,行乞
xkqk=1,性情
xkqk=2,星晴
xkqm=1,行前
xkqp=1,行窃
xkqq=1,星球
xkqr=1,行权
xkqu=1,兴趣
xkrf=1,行人
xkrf=2,杏仁
xkrj=1,悻然
xkrs=1,形容
xkru=1,形如
xkry=1,心口如一
xksc=1,腥臊
xkse=1,杏色
xkse=2,行色
xksi=1,形似
xkss=1,惺忪
xksu=1,星宿
xksu=2,刑诉
xktd=1,形态
xktd=2,邢台
xkti=1,形体
xkti=2,星体
xktj=1,兴叹
xktk=1,刑庭
xktm=1,刑天
xktm=2,兴田
xktp=1,心宽体胖
xktr=1,星团
xkts=1,形同
xktu=1,星图
xktz=1,兴头
xktz=2,行头
xkua=1,型砂
xkuf=1,形神
xkug=1,兴盛
xkug=2,形声
xkuh=1,行商
xkuh=2,小康社会
xkui=1,形式
xkui=2,形势
xkui=3,行驶
xkui=4,行事
xkui=5,行使
xkui=6,刑事
xkui=7,姓氏
xkui=8,幸事
xkuj=1,行善
xkuj=2,性善
xkuk=1,兴衰
xkuu=1,行书
xkuu=2,杏树
xkuu=3,行数
xkuu=4,行署
xkuy=1,心旷神怡
xkve=1,行者
xkvf=1,刑侦
xkvg=1,行政
xkvg=2,性征
xkvi=1,性质
xkvi=2,兴致
xkvi=3,形制
xkvj=1,星战
xkvj=2,小康之家
xkvl=1,形状
xkvl=2,性状
xkvl=3,行装
xkvu=1,许可证书
xkvz=1,行舟
xkvz=2,星洲
xkwf=1,行文
xkwh=1,兴旺
xkwh=2,兴亡
xkwu=1,醒悟
xkww=1,行为
xkww=2,腥味
xkww=3,兴味
xkxi=1,星系
xkxi=2,幸喜
xkxk=1,星星
xkxk=3,行星
xkxk=4,猩猩
xkxk=5,行刑
xkxk=6,醒醒
xkxk=7,星形
xkxl=1,形象
xkxl=2,星象
xkxm=1,性腺
xkxm=2,兴县
xkxn=1,行销
xkxn=2,兴校
xkxp=1,型血
xkxq=1,兴修
xkxs=1,行凶
xkxt=1,兴学
xkxu=1,兴许
xkxy=1,刑讯
xkyb=1,行吟
xkyc=1,星耀
xkye=1,星夜
xkye=2,兴业
xkyh=1,荥阳
xkyi=1,行医
xkyi=2,兴义
xkyi=3,形意
xkyj=1,杏眼
xkyk=1,形影
xkyr=1,杏园
xkyt=1,星月
xkyu=1,性欲
xkyv=1,鲜克有终
xkyy=1,幸运
xkyy=2,星云
xkzi=1,杏子
xkzi=2,性子
xkzi=3,星子
xkzo=1,星座
xkzs=1,行踪
xkzz=1,行走
xlai=1,相爱
xlan=1,香案
xlbb=1,香槟
xlbb=2,血泪斑斑
xlbc=1,箱包
xlbc=2,香包
xlbh=1,相帮
xlbi=1,相比
xlbi=2,想必
xlbj=1,相伴
xlbj=2,响板
xlbm=1,镶边
xlbm=2,相变
xlbm=3,下落不明
xlbo=1,香波
xlbr=1,下里巴人
xlbu=1,相簿
xlbu=2,想不
xlbw=1,相悖
xlbw=2,向北
xlbw=3,项背
xlbz=1,小笼包子
xlcc=1,香草
xlcd=1,香菜
xlcd=2,湘菜
xlcd=3,笑里藏刀
xlce=1,相册
xlcg=1,悬梁刺股
xlch=1,兴利除害
xlcj=1,相残
xlcv=1,香脆
xlcy=1,乡村
xlda=1,想打
xldc=1,想到
xldc=2,向导
xldc=3,巷道
xldc=4,绚丽多彩
xldd=1,相待
xldg=1,相等
xldh=1,相当
xldh=2,乡党
xldi=1,箱底
xldi=2,相抵
xldj=1,详单
xldk=1,想定
xldm=1,想点
xlds=1,响动
xlds=2,向东
xldu=1,响度
xldu=2,向度
xldv=1,相对
xldw=1,席琳迪翁
xldz=1,相斗
xldz=2,绚丽多姿
xler=1,香饵
xlet=1,学龄儿童
xlfa=1,想法
xlff=1,香粉
xlfg=1,相逢
xlfg=2,乡风
xlfh=1,相仿
xlfh=2,厢房
xlfh=3,降龙伏虎
xlfj=1,相反
xlfj=2,相烦
xlfj=3,襄樊
xlfu=1,相符
xlfu=2,享福
xlfw=1,香妃
xlfw=2,湘妃
xlgc=1,相告
xlge=1,相隔
xlge=2,像个
xlgh=1,香港
xlgj=1,相干
xlgl=1,向光
xlgo=1,香锅
xlgo=2,想过
xlgr=1,相关
xlgs=1,相公
xlgu=1,香菇
xlgu=2,相顾
xlgv=1,香闺
xlgx=1,香瓜
xlgz=1,像狗
xlhb=1,先礼后兵
xlhc=1,相好
xlhc=2,想好
xlhd=1,向海
xlhd=2,先来后到
xlhe=1,祥和
xlhe=2,香河
xlhe=3,相合
xlhj=1,香汗
xlhl=1,稀里哗啦
xlho=1,香火
xlho=2,想活
xlhr=1,乡宦
xlhr=2,想换
xlht=1,稀里糊涂
xlhu=1,相互
xlhv=1,相会
xlhx=1,像话
xlhx=2,香花
xlhz=1,向后
xlia=1,相差
xlia=2,详查
xlib=1,兴利除弊
xlie=1,响彻
xlie=2,香车
xlif=1,相称
xlig=1,相乘
xlih=1,香肠
xlih=2,乡长
xlih=3,血流成河
xlii=1,相持
xlip=1,系列产品
xlir=1,相传
xliu=1,相处
xliu=2,想出
xliy=1,香椿
xliy=3,香醇
xliz=1,乡愁
xliz=2,香臭
xljb=1,相近
xljb=2,详尽
xljb=3,想尽
xljc=2,心力交瘁
xljd=1,训练基地
xlji=1,相机
xlji=2,相继
xlji=3,乡级
xljk=1,香精
xljl=1,湘江
xljm=1,想见
xljm=2,相见
xljm=3,乡间
xljm=4,相间
xljm=5,详见
xljn=1,香蕉
xljn=3,相交
xljn=4,橡胶
xljn=5,相较
xljp=1,相接
xljp=2,详解
xljq=2,相救
xljt=1,新老交替
xlju=1,相聚
xlju=2,相距
xljx=1,相加
xljx=2,想家
xlkc=1,想考
xlkd=1,想开
xlke=1,香客
xlke=2,相克
xlkj=1,相看
xlkj=2,想看
xlkl=1,相框
xlku=1,想哭
xlkz=1,巷口
xlkz=2,相扣
xlla=1,香辣
xllb=1,相邻
xllb=2,乡邻
xlld=1,想来
xlld=2,向来
xlle=1,享乐
xlli=1,乡里
xlli=2,向里
xlli=3,心路历程
xllj=1,香兰
xllk=1,响铃
xlll=1,响亮
xlll=3,向量
xllm=1,项链
xllm=2,相连
xllm=3,相恋
xlln=1,香料
xlln=2,详聊
xllp=1,详列
xlls=1,箱笼
xllt=1,详略
xllu=1,香炉
xllw=1,响雷
xlmb=1,乡民
xlmc=1,相貌
xlmi=1,详密
xlmi=2,香米
xlmj=1,相瞒
xlmj=2,镶满
xlmk=1,香茗
xlmk=2,详明
xlmm=1,相面
xlmm=2,血流满面
xlmo=1,巷陌
xlmu=1,项目
xlmu=2,橡木
xlnh=1,香囊
xlni=1,想你
xlnj=1,向南
xlnm=1,想念
xlnm=2,享年
xlns=1,香浓
xlnw=1,向内
xlnw=2,箱内
xlpg=1,相碰
xlpi=1,橡皮
xlpi=2,响屁
xlpm=1,相片
xlpu=1,相扑
xlpw=1,相配
xlpy=1,新老朋友
xlqb=1,相亲
xlqb=2,乡亲
xlqb=3,星罗棋布
xlqc=1,心力憔悴
xlqi=1,想起
xlqi=2,响起
xlqi=3,象棋
xlqi=4,香气
xlqk=1,详情
xlqk=2,乡情
xlqk=3,袖里乾坤
xlqm=1,向前
xlqm=2,镶嵌
xlqp=1,相切
xlqq=1,相求
xlqr=1,项圈
xlqr=2,相劝
xlqu=1,相去
xlqu=2,想去
xlrc=1,相扰
xlrf=1,相认
xlrh=1,相让
xlrm=1,心乱如麻
xlro=1,相若
xlrs=1,相容
xlru=1,想入
xlrv=1,祥瑞
xlrv=2,血流如注
xlrw=1,熙来攘往
xlsf=1,夏练三伏
xlsi=1,相似
xlsi=2,相思
xlss=1,相送
xlst=1,雪里送炭
xlsu=1,像素
xlsv=1,相随
xltc=1,想逃
xlti=1,箱体
xltj=1,湘潭
xltj=2,详谈
xltj=3,显露头角
xltj=4,泄露天机
xltk=1,想听
xltm=1,香甜
xlto=1,相托
xlts=1,相同
xlts=2,想通
xlts=3,相通
xltu=1,乡土
xltu=2,想吐
xltx=1,协力同心
xltz=1,相投
xltz=2,响头
xltz=3,想头
xlua=1,相杀
xluf=1,乡绅
xluf=2,详审
xlug=1,相声
xlug=2,响声
xluh=1,向上
xluh=2,心领神会
xluh=3,希腊神话
xlui=1,相识
xlui=2,详实
xlui=3,像是
xlui=4,相视
xlui=5,翔实
xluj=1,香山
xluj=2,向善
xluj=3,象山
xluj=4,心力衰竭
xluo=1,想说
xluq=1,心灵手巧
xluu=1,详述
xluu=2,橡树
xluv=1,香水
xluv=2,响水
xluz=1,享受
xluz=2,相守
xluz=3,相熟
xlvc=1,想找
xlvd=1,新来乍到
xlve=1,向着
xlve=2,想着
xlvf=1,乡镇
xlvg=1,象征
xlvg=2,相争
xlvh=1,香樟
xlvh=2,像章
xlvi=1,相知
xlvi=2,响指
xlvj=1,巷战
xlvl=1,相撞
xlvs=1,相中
xlvu=1,香烛
xlvu=2,相助
xlvv=1,想追
xlvy=1,享乐主义
xlwb=1,新浪微博
xlwd=1,向外
xlwf=1,想问
xlwh=1,向往
xlwh=2,相望
xlwj=1,向晚
xlwj=2,想玩
xlwu=1,闲来无事
xlww=1,香味
xlww=2,相位
xlxb=1,相信
xlxb=2,向心
xlxf=1,狭路相逢
xlxi=1,详细
xlxi=2,向西
xlxi=3,湘西
xlxj=1,心理学家
xlxk=1,象形
xlxk=2,香型
xlxl=1,想想
xlxl=2,想象
xlxl=3,相像
xlxl=4,想像
xlxl=5,相向
xlxl=6,湘乡
xlxm=1,象限
xlxm=2,乡贤
xlxn=1,想笑
xlxq=2,湘绣
xlxq=3,想来想去
xlxt=1,向学
xlxt=2,想学
xlxu=1,相许
xlxx=1,乡下
xlxx=2,向下
xlxy=1,香薰
xlxy=2,笑脸相迎
xlya=1,象牙
xlya=2,镶牙
xlyb=1,乡音
xlyc=1,想要
xlyc=2,相邀
xlye=1,乡野
xlyh=1,像样
xlyh=2,向阳
xlyh=3,襄阳
xlyh=4,新老用户
xlyi=1,相宜
xlyi=2,相依
xlyj=1,香烟
xlyj=2,香艳
xlyk=1,相应
xlyk=2,响应
xlys=1,享用
xlys=2,训练有素
xlyt=1,相约
xlyt=2,相悦
xlyt=3,吓了一跳
xlyu=1,相遇
xlyu=2,项羽
xlyu=3,香芋
xlyu=4,享誉
xlyu=5,心里有数
xlyy=1,祥云
xlyz=1,享有
xlyz=2,向右
xlyz=3,香油
xlzc=1,香皂
xlze=1,香泽
xlzi=1,箱子
xlzi=2,巷子
xlzj=1,悬梁自尽
xlzo=1,想做
xlzo=2,向左
xlzo=3,相左
xlzr=1,镶钻
xmai=1,腺癌
xmai=2,险隘
xmba=1,先把
xmbc=1,献宝
xmbc=2,纤薄
xmbd=1,显摆
xmbd=2,显白
xmbi=1,闲笔
xmbj=1,县办
xmbj=2,线板
xmbk=1,馅饼
xmbk=2,宪兵
xmbp=2,险别
xmbu=1,闲步
xmbw=1,先辈
xmbw=2,鲜卑
xmcc=1,仙草
xmcc=2,线槽
xmcd=1,咸菜
xmcd=2,线材
xmce=1,献策
xmci=1,献词
xmcy=1,现存
xmcy=2,显存
xmdc=1,先导
xmdd=1,现代
xmde=1,显得
xmde=2,贤德
xmde=3,先得
xmdg=1,氙灯
xmdh=2,闲荡
xmdi=1,贤弟
xmdi=2,先帝
xmdj=1,仙丹
xmdj=2,咸淡
xmdj=3,咸蛋
xmdj=4,鲜蛋
xmdk=1,限定
xmdm=1,限电
xmdr=1,线段
xmds=1,掀动
xmdu=1,限度
xmdu=2,羡妒
xmdx=1,厦门大学
xmee=1,险恶
xmee=2,限额
xmee=3,嫌恶
xmer=2,馅儿
xmer=3,仙儿
xmfa=1,宪法
xmfa=2,先发
xmff=1,县份
xmfg=1,先锋
xmfg=2,险峰
xmfg=3,咸丰
xmfh=1,现房
xmfj=1,嫌犯
xmfj=3,掀翻
xmfj=4,嫌烦
xmfu=1,县府
xmfu=2,先富
xmfu=3,纤夫
xmfu=4,先父
xmfv=1,迅猛发展
xmgc=1,线稿
xmgc=2,限高
xmgl=1,闲逛
xmgo=1,鲜果
xmgr=1,县官
xmgs=1,仙宫
xmgs=2,险工
xmgu=1,仙姑
xmgu=2,鲜菇
xmgv=1,显贵
xmgv=2,嫌贵
xmgw=1,献给
xmgz=1,限购
xmhc=1,纤毫
xmhc=2,限号
xmhd=1,陷害
xmhe=1,仙鹤
xmhe=2,显赫
xmhe=3,先河
xmhf=1,衔恨
xmho=1,鲜活
xmho=2,现货
xmhr=1,显宦
xmhs=1,鲜红
xmhu=1,险乎
xmhu=2,仙湖
xmhv=1,贤惠
xmhv=2,先回
xmhx=1,鲜花
xmhx=2,闲话
xmhx=3,献花
xmhz=1,先后
xmic=1,现钞
xmie=1,闲扯
xmif=1,纤尘
xmif=2,贤臣
xmig=1,现成
xmig=3,县城
xmig=4,线程
xmih=1,现场
xmih=2,县长
xmih=3,纤长
xmij=1,限产
xmil=1,舷窗
xmis=1,线虫
xmis=2,现充
xmiu=1,显出
xmiu=2,献出
xmiu=3,现出
xmiz=1,献丑
xmjb=1,先进
xmjb=3,现金
xmjb=4,现今
xmjg=1,性命交关
xmji=1,先机
xmji=2,献祭
xmji=3,县级
xmji=4,献计
xmjk=1,陷阱
xmjk=2,仙境
xmjk=3,险境
xmjk=4,娴静
xmjl=1,现将
xmjm=1,先见
xmjm=2,鲜见
xmjm=3,仙剑
xmjn=1,现浇
xmjp=1,衔接
xmjp=2,仙界
xmjt=1,先决
xmju=1,闲居
xmju=2,仙居
xmjx=1,限价
xmjx=2,现价
xmjx=3,仙家
xmjy=1,险峻
xmka=1,显卡
xmkc=1,先考
xmkd=1,掀开
xmke=1,先科
xmkg=2,陷坑
xmkh=1,下马看花
xmkl=1,现况
xmkl=2,线框
xmkr=1,现款
xmks=1,线控
xmks=2,闲空
xmku=1,线裤
xmlc=1,显老
xmle=1,仙乐
xmli=1,先例
xmli=2,献礼
xmli=3,县里
xmlj=1,线缆
xmlk=1,显灵
xmlk=2,县令
xmlk=3,先令
xmlk=4,限令
xmll=1,限量
xmll=2,贤良
xmll=3,鲜亮
xmln=1,闲聊
xmlo=1,暹罗
xmlo=2,陷落
xmlp=1,先烈
xmlq=1,限流
xmlq=2,腺瘤
xmlu=1,线路
xmlu=2,显露
xmlv=1,鲜绿
xmly=2,喜马拉雅
xmmb=1,先民
xmmc=1,纤毛
xmmh=1,先忙
xmmi=1,籼米
xmmk=1,鲜明
xmmk=2,贤明
xmmk=3,显明
xmmm=1,线面
xmmm=2,限免
xmmu=1,羡慕
xmmw=1,鲜美
xmmw=2,献媚
xmnd=1,鲜奶
xmnf=1,鲜嫩
xmng=1,贤能
xmng=2,显能
xmnk=1,咸宁
xmnm=1,现年
xmnv=1,仙女
xmnw=1,县内
xmpb=1,鲜品
xmph=1,显胖
xmqb=1,先秦
xmqb=2,弦琴
xmqi=1,嫌弃
xmqi=2,掀起
xmqi=3,限期
xmqi=4,仙气
xmqi=5,贤妻
xmqi=6,先期
xmqk=1,险情
xmqk=2,闲情
xmqm=1,先前
xmqm=2,先遣
xmqm=3,现钱
xmqm=4,闲钱
xmqn=1,纤巧
xmqn=3,仙桥
xmqq=1,险球
xmqr=1,线圈
xmqu=1,先驱
xmqu=2,县区
xmrf=1,现任
xmrf=2,闲人
xmrf=3,仙人
xmrf=4,先人
xmrf=5,贤人
xmrj=1,显然
xmrj=2,惜墨如金
xmro=1,纤弱
xmrs=1,显荣
xmrs=2,先容
xmru=1,陷入
xmry=2,鲜润
xmrz=1,鲜肉
xmrz=2,纤柔
xmse=1,显色
xmsf=1,先森
xmsj=1,闲散
xmso=1,线索
xmsu=1,限速
xmsy=1,线损
xmtc=1,仙桃
xmtd=1,藓苔
xmtd=2,仙台
xmti=1,舷梯
xmti=2,腺体
xmtj=1,闲谈
xmtj=2,险滩
xmtj=3,霰弹
xmtm=1,先天
xmtn=1,线条
xmtr=1,线团
xmts=1,仙童
xmtt=1,相貌堂堂
xmtz=1,线头
xmua=1,羡煞
xmuf=1,献身
xmuf=2,现身
xmuf=3,刑满释放
xmug=1,先生
xmug=2,险胜
xmuh=1,线上
xmuh=2,献上
xmuh=3,小米手环
xmui=1,现实
xmui=2,显示
xmui=3,限时
xmui=4,先是
xmui=5,闲事
xmui=6,现世
xmui=7,现时
xmui=8,闲适
xmui=9,县市
xmui=10,闲时
xmui=11,咸湿
xmuj=1,仙山
xmuj=2,线衫
xmul=1,卸磨杀驴
xmuo=1,先说
xmuu=1,娴熟
xmuu=2,仙术
xmuu=3,贤淑
xmuu=4,夏目漱石
xmuv=1,咸水
xmuv=2,先睡
xmux=1,线刷
xmuz=1,纤手
xmuz=2,先手
xmuz=3,纤瘦
