word	code	source	thuocl_df	xinhua
生的伟大	udwd	简单鹤		0
受到污染	udwr	简单鹤		0
山东卫视	udwu	简单鹤		0
受到威胁	udwx	简单鹤		0
深得我心	udwx	简单鹤		0
世代相传	udxi	简单鹤		0
声带小结	udxj	简单鹤		0
圣地巡礼	udxl	简单鹤		0
神雕侠侣	udxl	简单鹤		0
升斗小民	udxm	简单鹤		0
深度学习	udxx	简单鹤		0
生动形象	udxx	简单鹤		0
世代相沿	udxy	简单鹤		0
圣地巡游	udxy	简单鹤		0
说得也对	udyd	简单鹤		0
使动用法	udyf	简单鹤		0
圣地亚哥	udyg	简单鹤		0
世代友好	udyh	简单鹤		0
盛大宴会	udyh	简单鹤		0
说得有理	udyl	简单鹤		0
杀敌一千	udyq	简单鹤		0
生动有趣	udyq	简单鹤		0
示敌以弱	udyr	简单鹤		0
傻得要死	udys	简单鹤		0
顺带一提	udyt	简单鹤		0
十大元帅	udyu	简单鹤		0
说的也是	udyu	简单鹤		0
实弹演习	udyx	简单鹤		0
稍等一下	udyx	简单鹤		0
受到阻碍	udza	简单鹤		0
摔倒在地	udzd	简单鹤		0
说到做到	udzd	简单鹤		0
手动再见	udzj	简单鹤		0
上吊自杀	udzu	简单鹤		0
善恶不分	uebf	简单鹤		0
生而不同	uebt	简单鹤		0
数额不限	uebx	简单鹤		0
少儿不宜	ueby	简单鹤		0
少儿读物	uedw	简单鹤		0
失而复得	uefd	简单鹤		0
善恶分明	uefm	简单鹤		0
时而感到	uegd	简单鹤		0
十二个月	uegy	简单鹤		0
十二经络	uejl	简单鹤		0
十二经脉	uejm	简单鹤		0
少儿节目	uejm	简单鹤		0
少儿频道	uepd	简单鹤		0
生而平等	uepd	简单鹤		0
室迩人远	uery	简单鹤		1
十二三岁	uess	简单鹤		0
十二天王	uetw	简单鹤		0
十二属相	ueux	简单鹤		0
十二生肖	ueux	简单鹤		0
十二指肠	uevi	简单鹤		0
视而未见	uewj	简单鹤		0
生而为人	uewr	简单鹤		0
十二小时	uexu	简单鹤		0
十二星座	uexz	简单鹤		0
十二月份	ueyf	简单鹤		0
生儿养女	ueyn	简单鹤		0
生儿育女	ueyn	简单鹤		0
是非不辨	ufbb	简单鹤		0
伤风败德	ufbd	简单鹤		0
是非不分	ufbf	简单鹤		0
十分宝贵	ufbg	简单鹤		0
少妇白洁	ufbj	简单鹤		0
尚方宝剑	ufbj	简单鹤		0
身份背景	ufbj	简单鹤		0
十分不利	ufbl	简单鹤		0
十分悲痛	ufbt	简单鹤		0
收费标准	ufbv	简单鹤		0
十分把握	ufbw	简单鹤		0
十分必要	ufby	简单鹤		0
爽翻白眼	ufby	简单鹤		0
说法不一	ufby	简单鹤		0
施法材料	ufcl	简单鹤		0
顺丰次日	ufcr	简单鹤		0
事发地点	ufdd	简单鹤		0
事发当天	ufdt	简单鹤		0
十分独特	ufdt	简单鹤		0
身份地位	ufdw	简单鹤		0
师范大学	ufdx	简单鹤		0
身份低下	ufdx	简单鹤		0
十分得意	ufdy	简单鹤		0
示范动作	ufdz	简单鹤		0
十分恩爱	ufea	简单鹤		0
顺风而呼	ufeh	简单鹤		1
十分丰富	ufff	简单鹤		0
十分反感	uffg	简单鹤		0
十分愤怒	uffn	简单鹤		0
双方分歧	uffq	简单鹤		0
十分繁荣	uffr	简单鹤		0
收费服务	uffw	简单鹤		0
时分复用	uffy	简单鹤		0
十分复杂	uffz	简单鹤		0
是否关闭	ufgb	简单鹤		0
杀伐果断	ufgd	简单鹤		0
是非功过	ufgg	简单鹤		0
伤风感冒	ufgm	简单鹤		0
始发改签	ufgq	简单鹤		0
省分公司	ufgs	简单鹤		0
十分感谢	ufgx	简单鹤		0
十分高兴	ufgx	简单鹤		0
是非黑白	ufhb	简单鹤		0
是非好歹	ufhd	简单鹤		0
是非成败	ufib	简单鹤		0
十分猖獗	ufij	简单鹤		0
示范基地	ufjd	简单鹤		0
十分艰巨	ufjj	简单鹤		0
十分激烈	ufjl	简单鹤		0
杀富济贫	ufjp	简单鹤		0
是否接受	ufju	简单鹤		0
上房揭瓦	ufjw	简单鹤		0
十分恐怖	ufkb	简单鹤		0
顺丰快递	ufkd	简单鹤		0
十分看好	ufkh	简单鹤		0
十分快乐	ufkl	简单鹤		0
十分可能	ufkn	简单鹤		0
十分困难	ufkn	简单鹤		0
十分可怕	ufkp	简单鹤		0
十分渴望	ufkw	简单鹤		0
是否可以	ufky	简单鹤		0
十分了得	ufld	简单鹤		0
十分乐观	uflg	简单鹤		0
十分了解	uflj	简单鹤		0
是否明白	ufmb	简单鹤		0
十分麻烦	ufmf	简单鹤		0
十分明确	ufmq	简单鹤		0
十分明显	ufmx	简单鹤		0
十分满意	ufmy	简单鹤		0
烧饭弄菜	ufnc	简单鹤		0
胜负难测	ufnc	简单鹤		0
十分难得	ufnd	简单鹤		0
胜负难分	ufnf	简单鹤		0
十分难过	ufng	简单鹤		0
十分难看	ufnk	简单鹤		0
胜负难料	ufnl	简单鹤		0
十分普遍	ufpb	简单鹤		0
十分漂亮	ufpl	简单鹤		0
十分确定	ufqd	简单鹤		0
双方签订	ufqd	简单鹤		0
十分奇怪	ufqg	简单鹤		0
十分钦佩	ufqp	简单鹤		0
双方确认	ufqr	简单鹤		0
十分轻松	ufqs	简单鹤		0
双方球员	ufqy	简单鹤		0
首发球员	ufqy	简单鹤		0
十分热闹	ufrn	简单鹤		0
十分荣幸	ufrx	简单鹤		0
十分如意	ufry	简单鹤		0
顺丰速运	ufsy	简单鹤		0
事发突然	uftr	简单鹤		0
收复失地	ufud	简单鹤		0
十方世界	ufuj	简单鹤		0
是否属实	ufuu	简单鹤		0
顺风顺水	ufuu	简单鹤		0
十分熟悉	ufux	简单鹤		0
是否准备	ufvb	简单鹤		0
是非之地	ufvd	简单鹤		0
十方诸佛	ufvf	简单鹤		0
身份证号	ufvh	简单鹤		0
是否支持	ufvi	简单鹤		0
十分震惊	ufvj	简单鹤		0
身份证件	ufvj	简单鹤		0
十分正确	ufvq	简单鹤		0
身负重任	ufvr	简单鹤		0
首发阵容	ufvr	简单鹤		0
身负重伤	ufvu	简单鹤		0
深孚众望	ufvw	简单鹤		0
十分之一	ufvy	简单鹤		0
十分重要	ufvy	简单鹤		0
示范文本	ufwb	简单鹤		0
十分完美	ufwm	简单鹤		0
胜负未知	ufwv	简单鹤		0
十分危险	ufwx	简单鹤		0
十分喜爱	ufxa	简单鹤		0
十分喜欢	ufxh	简单鹤		0
十分详尽	ufxj	简单鹤		0
十分相似	ufxs	简单鹤		0
十分迅速	ufxs	简单鹤		0
双方协商	ufxu	简单鹤		0
十分想往	ufxw	简单鹤		0
十分欣慰	ufxw	简单鹤		0
十分相像	ufxx	简单鹤		0
师范学校	ufxx	简单鹤		0
神妃仙子	ufxz	简单鹤		0
十分严格	ufyg	简单鹤		0
十分严厉	ufyl	简单鹤		0
十分严密	ufym	简单鹤		0
十分有趣	ufyq	简单鹤		0
师范院校	ufyx	简单鹤		0
收发由心	ufyx	简单鹤		0
烧饭做菜	ufzc	简单鹤		0
十分自然	ufzr	简单鹤		0
收放自如	ufzr	简单鹤		0
市公安局	ugaj	简单鹤		0
省公安厅	ugat	简单鹤		0
深感不安	ugba	简单鹤		0
上个版本	ugbb	简单鹤		0
石锅拌饭	ugbf	简单鹤		0
十个八个	ugbg	简单鹤		0
身高臂长	ugbi	简单鹤		0
说个不停	ugbt	简单鹤		0
上个厕所	ugcs	简单鹤		0
手工操作	ugcz	简单鹤		0
施工地点	ugdd	简单鹤		0
事故多发	ugdf	简单鹤		0
砂锅豆腐	ugdf	简单鹤		0
神功大成	ugdi	简单鹤		0
时光倒流	ugdl	简单鹤		0
时隔多年	ugdn	简单鹤		0
施工单位	ugdw	简单鹤		0
十个多月	ugdy	简单鹤		0
善贾而沽	ugeg	简单鹤		1
施工方案	ugfa	简单鹤		0
收购废品	ugfp	简单鹤		0
谁敢放肆	ugfs	简单鹤		0
施工范围	ugfw	简单鹤		0
生根发芽	ugfy	简单鹤		0
水果罐头	uggt	简单鹤		0
收归国有	uggy	简单鹤		0
睡个好觉	ughj	简单鹤		0
是个好人	ughr	简单鹤		0
施工合同	ught	简单鹤		0
神功护体	ught	简单鹤		0
生稿成绩	ugij	简单鹤		0
说个锤子	ugiz	简单鹤		0
上个季度	ugjd	简单鹤		0
收购价格	ugjg	简单鹤		0
说干就干	ugjg	简单鹤		0
收购计划	ugjh	简单鹤		0
时光胶囊	ugjn	简单鹤		0
时光机器	ugjq	简单鹤		0
上古卷轴	ugjv	简单鹤		0
上个礼拜	uglb	简单鹤		0
手工劳动	ugld	简单鹤		0
硕果累累	ugll	简单鹤		0
疏肝理气	uglq	简单鹤		0
诗歌朗诵	ugls	简单鹤		0
睡过了头	uglt	简单鹤		0
时光流逝	uglu	简单鹤		0
上古老物	uglw	简单鹤		0
伸个懒腰	ugly	简单鹤		0
山高路远	ugly	简单鹤		0
神鬼莫测	ugmc	简单鹤		1
时乖命蹇	ugmj	简单鹤		1
帅哥美女	ugmn	简单鹤		0
说个没完	ugmw	简单鹤		0
神鬼难测	ugnc	简单鹤		1
是个男人	ugnr	简单鹤		0
帅哥你谁	ugnu	简单鹤		0
事关全局	ugqj	简单鹤		0
睡过去了	ugql	简单鹤		0
手感全无	ugqw	简单鹤		0
深感歉意	ugqy	简单鹤		0
事故认定	ugrd	简单鹤		0
时光荏苒	ugrr	简单鹤		0
时光如梭	ugrs	简单鹤		0
时光如水	ugru	简单鹤		0
施工日志	ugrv	简单鹤		0
水果忍者	ugrv	简单鹤		0
是个人物	ugrw	简单鹤		0
深感荣幸	ugrx	简单鹤		0
施工人员	ugry	简单鹤		0
时光隧道	ugsd	简单鹤		0
生关死劫	ugsj	简单鹤		1
诗歌散文	ugsw	简单鹤		0
施工团队	ugtd	简单鹤		0
瘦高挑儿	ugte	简单鹤		0
手感太差	ugti	简单鹤		0
睡过头了	ugtl	简单鹤		0
身高体重	ugtv	简单鹤		0
谁跟谁啊	ugua	简单鹤		0
时高时低	ugud	简单鹤		0
熟高熟低	ugud	简单鹤		0
上个世纪	uguj	简单鹤		0
水果沙拉	ugul	简单鹤		0
上古时期	uguq	简单鹤		0
上纲上线	ugux	简单鹤		0
帅哥主播	ugvb	简单鹤		0
事关重大	ugvd	简单鹤		0
书归正传	ugvv	简单鹤		0
收官之战	ugvv	简单鹤		0
手工制作	ugvz	简单鹤		0
收官之作	ugvz	简单鹤		0
尸骨无存	ugwc	简单鹤		0
上官婉儿	ugwe	简单鹤		0
尸骨未寒	ugwh	简单鹤		0
时光未老	ugwl	简单鹤		0
深谷为陵	ugwl	简单鹤		1
是个问题	ugwt	简单鹤		0
伤感文学	ugwx	简单鹤		0
实干兴邦	ugxb	简单鹤		0
傻瓜相机	ugxj	简单鹤		0
上个星期	ugxq	简单鹤		0
十个小时	ugxu	简单鹤		0
少管闲事	ugxu	简单鹤		0
深耕细作	ugxz	简单鹤		0
试过一次	ugyc	简单鹤		0
说过一次	ugyc	简单鹤		0
上个月的	ugyd	简单鹤		0
试管婴儿	ugye	简单鹤		0
手工业品	ugyp	简单鹤		0
手工艺品	ugyp	简单鹤		0
胜过一切	ugyq	简单鹤		0
手工业者	ugyv	简单鹤		0
深感自豪	ugzh	简单鹤		0
社会安定	uhad	简单鹤		0
时候不到	uhbd	简单鹤		0
山洪暴发	uhbf	简单鹤		0
社会背景	uhbj	简单鹤		0
水火不侵	uhbq	简单鹤		0
水火不容	uhbr	简单鹤		0
伤害爆炸	uhbv	简单鹤		0
生活保障	uhbv	简单鹤		0
社会保障	uhbv	简单鹤		0
社会保险	uhbx	简单鹤		0
生活不易	uhby	简单鹤		0
说黑道白	uhdb	简单鹤		1
社会底层	uhdc	简单鹤		0
说话带刺	uhdc	简单鹤		0
社会大哥	uhdg	简单鹤		0
社会调查	uhdi	简单鹤		0
守恒定律	uhdl	简单鹤		0
时候到了	uhdl	简单鹤		0
是何道理	uhdl	简单鹤		0
社会地位	uhdw	简单鹤		0
疏忽大意	uhdy	简单鹤		0
社会福利	uhfl	简单鹤		0
生活方面	uhfm	简单鹤		0
社会风貌	uhfm	简单鹤		0
社会分配	uhfp	简单鹤		0
社会风气	uhfq	简单鹤		0
生活方式	uhfu	简单鹤		0
社会发展	uhfv	简单鹤		0
售后服务	uhfw	简单鹤		0
生活费用	uhfy	简单鹤		0
社会抚养	uhfy	简单鹤		0
社会公德	uhgd	简单鹤		0
深化改革	uhgg	简单鹤		0
史海钩沉	uhgi	简单鹤		0
社会工程	uhgi	简单鹤		0
神号鬼哭	uhgk	简单鹤		1
摄魂勾魄	uhgp	简单鹤		0
社会公平	uhgp	简单鹤		0
神话故事	uhgu	简单鹤		0
社会关系	uhgx	简单鹤		0
社会公约	uhgy	简单鹤		0
社会活动	uhhd	简单鹤		0
山呼海啸	uhhx	简单鹤		1
生活成本	uhib	简单鹤		0
善后处理	uhil	简单鹤		0
神话传说	uhiu	简单鹤		0
上海交大	uhjd	简单鹤		0
社会结构	uhjg	简单鹤		0
水火既济	uhjj	简单鹤		0
社会经济	uhjj	简单鹤		0
身怀绝技	uhjj	简单鹤		0
生活经历	uhjl	简单鹤		0
伤害减免	uhjm	简单鹤		0
社会集团	uhjt	简单鹤		0
审核机制	uhjv	简单鹤		0
社会救助	uhjv	简单鹤		0
身患绝症	uhjv	简单鹤		0
社会交往	uhjw	简单鹤		0
生活经验	uhjy	简单鹤		0
社会精英	uhjy	简单鹤		0
社会经验	uhjy	简单鹤		0
社会恐慌	uhkh	简单鹤		0
深海恐惧	uhkj	简单鹤		0
生活空间	uhkj	简单鹤		0
生活困难	uhkn	简单鹤		0
社会科学	uhkx	简单鹤		0
收获良多	uhld	简单鹤		0
数黑论黄	uhlh	简单鹤		1
生活乐趣	uhlq	简单鹤		0
社会矛盾	uhmd	简单鹤		0
收获满满	uhmm	简单鹤		0
生活美满	uhmm	简单鹤		0
杀回马枪	uhmq	简单鹤		0
生化魔人	uhmr	简单鹤		0
手挥目送	uhms	简单鹤		1
爽滑慢舔	uhmt	简单鹤		0
生化母体	uhmt	简单鹤		0
霜花满天	uhmt	简单鹤		0
社会民主	uhmv	简单鹤		0
时和年丰	uhnf	简单鹤		1
收获颇丰	uhpf	简单鹤		0
生活贫困	uhpk	简单鹤		0
删号跑路	uhpl	简单鹤		0
神话破灭	uhpm	简单鹤		0
山河破碎	uhps	简单鹤		0
生活品质	uhpv	简单鹤		0
生活品位	uhpw	简单鹤		0
生活起居	uhqj	简单鹤		0
生活情趣	uhqq	简单鹤		0
生活融洽	uhrq	简单鹤		0
说话算话	uhsh	简单鹤		0
社会思潮	uhsi	简单鹤		0
水花四溅	uhsj	简单鹤		0
首行缩进	uhsj	简单鹤		0
生活所迫	uhsp	简单鹤		0
山河四省	uhsu	简单鹤		0
生活琐事	uhsu	简单鹤		0
说话算数	uhsu	简单鹤		0
生活态度	uhtd	简单鹤		0
生活条件	uhtj	简单鹤		0
社会团体	uhtt	简单鹤		0
生活体验	uhty	简单鹤		0
涉黑涉恶	uhue	简单鹤		0
时好时坏	uhuh	简单鹤		0
社会实践	uhuj	简单鹤		0
生活水平	uhup	简单鹤		0
实话实说	uhuu	简单鹤		0
社会事务	uhuw	简单鹤		0
神话生物	uhuw	简单鹤		0
社会实验	uhuy	简单鹤		0
税后收益	uhuy	简单鹤		0
说话声音	uhuy	简单鹤		0
社会治安	uhva	简单鹤		0
生花之笔	uhvb	简单鹤		1
身患重病	uhvb	简单鹤		0
社会制度	uhvd	简单鹤		0
事后诸葛	uhvg	简单鹤		0
生活状况	uhvk	简单鹤		0
生活质量	uhvl	简单鹤		0
社会招聘	uhvp	简单鹤		0
升华主题	uhvt	简单鹤		0
生活状态	uhvt	简单鹤		0
社会秩序	uhvx	简单鹤		0
社会转型	uhvx	简单鹤		0
社会主义	uhvy	简单鹤		0
时候未到	uhwd	简单鹤		0
社会稳定	uhwd	简单鹤		0
生化危机	uhwj	简单鹤		0
生化武器	uhwq	简单鹤		0
山呼万岁	uhws	简单鹤		0
生活问题	uhwt	简单鹤		0
社会问题	uhwt	简单鹤		0
伤痕文学	uhwx	简单鹤		0
售后维修	uhwx	简单鹤		0
实获我心	uhwx	简单鹤		1
生活委员	uhwy	简单鹤		0
生活物资	uhwz	简单鹤		0
谁会想到	uhxd	简单鹤		0
晒后修复	uhxf	简单鹤		0
生活习惯	uhxg	简单鹤		0
蚀魂销骨	uhxg	简单鹤		0
社会心理	uhxl	简单鹤		0
生活需求	uhxq	简单鹤		0
社会需求	uhxq	简单鹤		0
社会习俗	uhxs	简单鹤		0
社会现实	uhxu	简单鹤		0
社会性质	uhxv	简单鹤		0
社会现状	uhxv	简单鹤		0
社会行为	uhxw	简单鹤		0
社会形象	uhxx	简单鹤		0
社会现象	uhxx	简单鹤		0
是何缘故	uhyg	简单鹤		0
伤害溢出	uhyi	简单鹤		0
审核意见	uhyj	简单鹤		0
生活愉快	uhyk	简单鹤		0
生活压力	uhyl	简单鹤		0
社会舆论	uhyl	简单鹤		0
生活用品	uhyp	简单鹤		0
抒怀言志	uhyv	简单鹤		0
社会影响	uhyx	简单鹤		0
是何原因	uhyy	简单鹤		0
是何用意	uhyy	简单鹤		0
社会意义	uhyy	简单鹤		0
生活作风	uhzf	简单鹤		0
生火做饭	uhzf	简单鹤		0
稍后再看	uhzk	简单鹤		0
生活自理	uhzl	简单鹤		0
生活资料	uhzl	简单鹤		0
社会责任	uhzr	简单鹤		0
稍后再试	uhzu	简单鹤		0
稍后再说	uhzu	简单鹤		0
上合组织	uhzv	简单鹤		0
社会组织	uhzv	简单鹤		0
生活作息	uhzx	简单鹤		0
社会资源	uhzy	简单鹤		0
市场波动	uibd	简单鹤		0
审查报告	uibg	简单鹤		0
伤春悲秋	uibq	简单鹤		0
生辰八字	uibz	简单鹤		0
市场策划	uich	简单鹤		0
上传词提	uict	简单鹤		0
恃宠而骄	uiej	简单鹤		0
双重否定	uifd	简单鹤		0
事出反常	uifi	简单鹤		0
市场繁荣	uifr	简单鹤		0
市场发展	uifv	简单鹤		0
生产发展	uifv	简单鹤		0
市场分析	uifx	简单鹤		0
市场风险	uifx	简单鹤		0
生产过程	uigi	简单鹤		0
生产规模	uigm	简单鹤		0
时常跟着	uigv	简单鹤		0
生产关系	uigx	简单鹤		0
生产工艺	uigy	简单鹤		0
生产活动	uihd	简单鹤		0
山川河流	uihl	简单鹤		0
生产成本	uiib	简单鹤		0
生产厂家	uiij	简单鹤		0
生产车间	uiij	简单鹤		0
杀出重围	uiiw	简单鹤		0
市场经济	uijj	简单鹤		0
市场机制	uijv	简单鹤		0
市场竞争	uijv	简单鹤		0
市场经营	uijy	简单鹤		0
市场开放	uikf	简单鹤		0
视触叩听	uikt	简单鹤		0
双厨狂喜	uikx	简单鹤		0
生产劳动	uild	简单鹤		0
市场评估	uipg	简单鹤		0
市场疲软	uipr	简单鹤		0
势成骑虎	uiqh	简单鹤		1
市场前景	uiqj	简单鹤		0
身处其中	uiqv	简单鹤		0
生产企业	uiqy	简单鹤		0
双重人格	uirg	简单鹤		0
生产日期	uirq	简单鹤		0
市长热线	uirx	简单鹤		0
师出同门	uitm	简单鹤		0
市场体系	uitx	简单鹤		0
市场调研	uity	简单鹤		0
生产设备	uiub	简单鹤		0
输出设备	uiub	简单鹤		0
上床睡觉	uiuj	简单鹤		0
伸出手来	uiul	简单鹤		0
生产水平	uiup	简单鹤		0
伸出双手	uiuu	简单鹤		0
生产设施	uiuu	简单鹤		0
事成之前	uivq	简单鹤		0
市场主体	uivt	简单鹤		0
双城之战	uivv	简单鹤		0
市场秩序	uivx	简单鹤		0
生产秩序	uivx	简单鹤		0
上传文件	uiwj	简单鹤		0
删除文件	uiwj	简单鹤		0
输出信号	uixh	简单鹤		0
身处险境	uixj	简单鹤		0
市场需求	uixq	简单鹤		0
上床下桌	uixv	简单鹤		0
时辰已到	uiyd	简单鹤		0
双重压力	uiyl	简单鹤		0
伸出援手	uiyu	简单鹤		0
事出意外	uiyw	简单鹤		0
市场营销	uiyx	简单鹤		0
市场运营	uiyy	简单鹤		0
生产资料	uizl	简单鹤		0
时间安排	ujap	简单鹤		0
生机盎然	ujar	简单鹤		0
数据保存	ujbc	简单鹤		0
时间不多	ujbd	简单鹤		0
尸检报告	ujbg	简单鹤		0
时间宝贵	ujbg	简单鹤		0
数据保护	ujbh	简单鹤		0
时机不好	ujbh	简单鹤		0
手脚冰凉	ujbl	简单鹤		0
闪击波兰	ujbl	简单鹤		0
十九八七	ujbq	简单鹤		0
世界杯赛	ujbs	简单鹤		0
世间百态	ujbt	简单鹤		0
市井百态	ujbt	简单鹤		0
盛极必衰	ujbu	简单鹤		0
手机壁纸	ujbv	简单鹤		0
瞬间爆炸	ujbv	简单鹤		0
神经病学	ujbx	简单鹤		0
手脚并用	ujby	简单鹤		0
时间不早	ujbz	简单鹤		0
身价倍增	ujbz	简单鹤		0
时间仓促	ujcc	简单鹤		0
时间刺客	ujck	简单鹤		0
事急从权	ujcq	简单鹤		0
神经脆弱	ujcr	简单鹤		0
实际参数	ujcu	简单鹤		0
社稷次之	ujcv	简单鹤		0
实际操作	ujcz	简单鹤		0
时局动荡	ujdd	简单鹤		0
世界第二	ujde	简单鹤		0
数据对接	ujdj	简单鹤		0
双击打开	ujdk	简单鹤		0
时间倒流	ujdl	简单鹤		0
时间到了	ujdl	简单鹤		0
手机电脑	ujdn	简单鹤		0
世界大赛	ujds	简单鹤		0
世界第三	ujds	简单鹤		0
世界地图	ujdt	简单鹤		0
神经大条	ujdt	简单鹤		0
手机电视	ujdu	简单鹤		0
数据丢失	ujdu	简单鹤		0
世界大战	ujdv	简单鹤		0
神经递质	ujdv	简单鹤		0
时间单位	ujdw	简单鹤		0
手机短信	ujdx	简单鹤		0
世界第一	ujdy	简单鹤		0
世家大族	ujdz	简单鹤		0
拾级而上	ujeu	简单鹤		0
盛极而衰	ujeu	简单鹤		0
时间丰富	ujff	简单鹤		0
升降浮沉	ujfi	简单鹤		0
受击反馈	ujfk	简单鹤		0
世界妇女	ujfn	简单鹤		0
数据分析	ujfx	简单鹤		0
市级干部	ujgb	简单鹤		0
省级干部	ujgb	简单鹤		0
世界各地	ujgd	简单鹤		0
世界各国	ujgg	简单鹤		0
上交国家	ujgj	简单鹤		0
世界冠军	ujgj	简单鹤		0
上缴国库	ujgk	简单鹤		0
时间管理	ujgl	简单鹤		0
神经过敏	ujgm	简单鹤		1
时间观念	ujgn	简单鹤		0
时间过去	ujgq	简单鹤		0
设计公司	ujgs	简单鹤		0
十佳歌手	ujgu	简单鹤		0
身居高位	ujgw	简单鹤		0
时间关系	ujgx	简单鹤		0
上架感言	ujgy	简单鹤		0
时间够用	ujgy	简单鹤		0
身家过亿	ujgy	简单鹤		0
升级改造	ujgz	简单鹤		0
双剑合璧	ujhb	简单鹤		0
实践活动	ujhd	简单鹤		0
社交活动	ujhd	简单鹤		0
手机话费	ujhf	简单鹤		0
数据恢复	ujhf	简单鹤		0
社交悍匪	ujhf	简单鹤		0
世界环境	ujhj	简单鹤		0
舒筋活络	ujhl	简单鹤		0
手机号码	ujhm	简单鹤		0
世界和平	ujhp	简单鹤		0
数九寒天	ujht	简单鹤		0
舒筋活血	ujhx	简单鹤		0
时间成本	ujib	简单鹤		0
视距传播	ujib	简单鹤		0
手机充电	ujid	简单鹤		0
时间长短	ujid	简单鹤		0
神经冲动	ujid	简单鹤		0
世纪宠儿	ujie	简单鹤		0
时间充分	ujif	简单鹤		0
睡觉吃饭	ujif	简单鹤		0
实践成果	ujig	简单鹤		0
设计初稿	ujig	简单鹤		0
数据处理	ujil	简单鹤		0
时间长了	ujil	简单鹤		0
舌剑唇枪	ujiq	简单鹤		1
省监察厅	ujit	简单鹤		0
数据传输	ujiu	简单鹤		0
时机成熟	ujiu	简单鹤		0
手机充值	ujiv	简单鹤		0
实践创新	ujix	简单鹤		0
时间充裕	ujiy	简单鹤		0
时间充足	ujiz	简单鹤		0
时间紧促	ujjc	简单鹤		0
时间节点	ujjd	简单鹤		0
数据结构	ujjg	简单鹤		0
世界经济	ujjj	简单鹤		0
世界纪录	ujjl	简单鹤		0
实践经历	ujjl	简单鹤		0
时间紧迫	ujjp	简单鹤		0
删减剧情	ujjq	简单鹤		0
手机截图	ujjt	简单鹤		0
时间静止	ujjv	简单鹤		0
升级经验	ujjy	简单鹤		0
手机静音	ujjy	简单鹤		0
时间跨度	ujkd	简单鹤		0
设计开发	ujkf	简单鹤		0
少讲空话	ujkh	简单鹤		0
实际困难	ujkn	简单鹤		0
十几块钱	ujkq	简单鹤		0
上机考试	ujku	简单鹤		0
实际控制	ujkv	简单鹤		0
上级领导	ujld	简单鹤		0
数据录入	ujlr	简单鹤		0
赏金猎人	ujlr	简单鹤		0
手机聊天	ujlt	简单鹤		0
手机论坛	ujlt	简单鹤		0
时间流逝	ujlu	简单鹤		0
实机录制	ujlv	简单鹤		0
世界领先	ujlx	简单鹤		0
数据类型	ujlx	简单鹤		0
