来源	词	原码	去飞键	原因
鲸凉鹤1.1手心挂接.txt	为善	wwus	wwus	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	谓之	wwvp	wwvp	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	未向	wwxj	wwxj	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	维修	wwxo	wwxo	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	威严	wwyf	wwyf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	胃炎	wwyf	wwyf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	魏延	wwyf	wwyf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	位于	wwyg	wwyg	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	谓语	wwyg	wwyg	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	喂鱼	wwyg	wwyg	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	味噌	wwzg	wwzg	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	妄行	wxkh	wxkh	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	信从	xbcl	xbcl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	心道	xbdl	xbdl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	信道	xbdl	xbdl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	新规	xbgi	xbgi	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	新贵	xbgi	xbgi	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	新冠	xbgp	xbgp	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	信道	xbjf	xbjf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	心道	xbjf	xbjf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	信件	xbjz	xbjz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	新建	xbjz	xbjz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	信笺	xbjz	xbjz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	心间	xbjz	xbjz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	心目	xbmx	xbmx	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	新皮	xbpe	xbpe	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	心脾	xbpe	xbpe	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	心魄	xbps	xbps	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	新平	xbpx	xbpx	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	新推	xbtl	xbtl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	心善	xbus	xbus	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	新政	xbvk	xbvk	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	新秀	xbxo	xbxo	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	新修	xbxo	xbxo	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	心宿	xbxo	xbxo	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	心弦	xbxr	xbxr	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	心眼	xbyf	xbyf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	信誉	xbyg	xbyg	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	心语	xbyg	xbyg	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	像是	xeui	xeui	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	系诶	xiei	xiei	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	矽肺	xifw	xifw	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	西归	xigi	xigi	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	习惯	xigp	xigp	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	吸管	xigp	xigp	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	细管	xigp	xigp	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	席间	xijz	xijz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	系列	xilf	xilf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	细目	ximx	ximx	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	西南	xinz	xinz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	嬉皮	xipe	xipe	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	西坡	xips	xips	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	熄屏	xipx	xipx	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	息屏	xipx	xipx	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	细腿	xitl	xitl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	西退	xitl	xitl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	西山	xius	xius	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	欷吁	xixu	xixu	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	吸烟	xiyf	xiyf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	戏言	xiyf	xiyf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	喜宴	xiyf	xiyf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	西域	xiyg	xiyg	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	细雨	xiyg	xiyg	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	洗浴	xiyg	xiyg	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	细说	xiyt	xiyt	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	习总	xizl	xizl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向北	xjbw	xjbw	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向导	xjdc	xjdc	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向导	xjdl	xjdl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向东	xjds	xjds	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向佛	xjfo	xjfo	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向光	xjgl	xjgl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向海	xjhd	xjhd	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向恒	xjhg	xjhg	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向红	xjhs	xjhs	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向后	xjhz	xjhz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向娟	xjjr	xjjr	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向来	xjld	xjld	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向里	xjli	xjli	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向量	xjll	xjll	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向那	xjna	xjna	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向哪	xjna	xjna	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向您	xjnb	xjnb	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向你	xjni	xjni	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向南	xjnj	xjnj	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向暖	xjnr	xjnr	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向内	xjnw	xjnw	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向南	xjnz	xjnz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向前	xjqm	xjqm	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向群	xjqy	xjqy	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向日	xjri	xjri	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向塘	xjth	xjth	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向上	xjuh	xjuh	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向善	xjuj	xjuj	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向善	xjus	xjus	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向谁	xjuw	xjuw	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向着	xjve	xjve	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向外	xjwd	xjwd	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向往	xjwh	xjwh	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向晚	xjwj	xjwj	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向我	xjwo	xjwo	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向心	xjxb	xjxb	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向西	xjxi	xjxi	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	残雪	xjxt	xjxt	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向学	xjxt	xjxt	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向下	xjxx	xjxx	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向阳	xjyh	xjyh	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向右	xjyz	xjyz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向左	xjzo	xjzo	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	行到	xkdl	xkdl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	行道	xkdl	xkdl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	星轨	xkgi	xkgi	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	行管	xkgp	xkgp	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	行楷	xkjd	xkjd	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	兴建	xkjz	xkjz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	行猎	xklf	xklf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	行咯	xklo	xklo	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	刑满	xkmr	xkmr	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	醒目	xkmx	xkmx	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	型男	xknz	xknz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	性癖	xkpe	xkpe	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	醒脾	xkpe	xkpe	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	兴平	xkpx	xkpx	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	性平	xkpx	xkpx	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	兴起	xkqe	xkqe	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	辛酸	xksr	xksr	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	型腿	xktl	xktl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	行善	xkus	xkus	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	性善	xkus	xkus	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	行政	xkvk	xkvk	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	性征	xkvk	xkvk	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	姓郑	xkvk	xkvk	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	星礈	xkvv	xkvv	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	星宿	xkxo	xkxo	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	兴修	xkxo	xkxo	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	杏眼	xkyf	xkyf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	星域	xkyg	xkyg	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	性欲	xkyg	xkyg	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	星宇	xkyg	xkyg	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	行踪	xkzl	xkzl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	想从	xlcl	xlcl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	香葱	xlcl	xlcl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	想到	xldl	xldl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向导	xldl	xldl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	想打	xldw	xldw	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	湘桂	xlgi	xlgi	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	相关	xlgp	xlgp	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	乡官	xlgp	xlgp	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	想道	xljf	xljf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	相见	xljz	xljz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	相间	xljz	xljz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	乡间	xljz	xljz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	详见	xljz	xljz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	相埒	xllf	xllf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	详列	xllf	xllf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	相瞒	xlmr	xlmr	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	项目	xlmx	xlmx	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向南	xlnz	xlnz	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	橡皮	xlpe	xlpe	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	乡僻	xlpe	xlpe	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	响屁	xlpe	xlpe	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	想破	xlps	xlps	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	想起	xlqe	xlqe	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	响起	xlqe	xlqe	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	相思	xlsd	xlsd	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	想退	xltl	xltl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	向善	xlus	xlus	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	香山	xlus	xlus	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	象征	xlvk	xlvk	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	相争	xlvk	xlvk	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	乡正	xlvk	xlvk	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	想像	xlxe	xlxe	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	湘绣	xlxo	xlxo	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	香烟	xlyf	xlyf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	香艳	xlyf	xlyf	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	相遇	xlyg	xlyg	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	项羽	xlyg	xlyg	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	香芋	xlyg	xlyg	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	香粽	xlzl	xlzl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	先从	xmcl	xmcl	未知飞键、非音码或读音集合未覆盖；不猜测
鲸凉鹤1.1手心挂接.txt	先到	xmdl	xmdl	未知飞键、非音码或读音集合未覆盖；不猜测
